country,survey_date,round,site_region,site_province,site_district,site_id,site_name,,site_longitude,site_latitude,site_class,site_type,site_date_open,,,site_date_close,site_access,site_area,site_owner,site_shelter,smc_exist,smc_community,,,sma_exist,sma_type,sma_name,,regist_activity,,support_wash,support_health,support_shelter,support_food,support_protect,support_edu,support_live,,,,,,,n_family,n_total,n_infants_male,n_infants_female,n_child_male,n_child_female,n_youth_male,n_youth_female,n_adult_male,n_adult_female,n_elder_male,n_elder_female,n_pregnant,n_lactating,n_pwd,,n_elder,n_child_unacc,n_child_sep,n_orphan,n_hoh_female,n_hoh_male,n_hoh_child,,,pre_displaced,,,,,,per_hh_no_shelter,per_hh_tents,per_hh_makeshift,per_hh_indoors,per_hh_electricity,per_hh_safe_cooking,per_hh_private,per_hh_nets,nfi_a,nfi_b,nfi_c,water_location,water_operational,,water_source_np,water_source_p,water_avg,water_potable,water_remark,water_complaint,latrine_cond,n_latrine,latrine_gender,bathing_gender,latrine_lock,hyg_waste,n_garbage,garbage_problem,hyg_station,hyg_evidence,hyg_promotion,hyg_open_def,hyg_drainage,food_access,food_market,food_freq,food_source,health_screen,food_sup_lac,food_sup_child,,,,health_medicine,health_center,health_location,health_provider,edu_access,edu_location,edu_distance,per_sch,,n_hh_income,job_access,,,sec_provided,,sec_provider,sec_issue,sec_gbv,sec_phys_violence,sec_child_issue,,n_space_child,n_space_female,,,unsafe_female,unsafe_male,unsafe_child,,,site_lighting,job_abr,job_abr_in,job_abr_prom,,,,
Nigeria,9/21/15,6,NASARAWA,KARU,GURKU/KABUSU,NW_S007,INTERFAITH 1,INFORMAL,9.17024,7.67694,Spontaneous,Camp,NULL,Open,Unknown,NULL,Yes,NULL,Private Building,Host family house,Yes,Yes,NULL,NULL,No,NULL,,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,GWOZA,NGOSHE,ADAMAWA,MADAGALI,WAGGA,67,456,13,15,25,32,69,93,70,116,16,7,14,28,0,0,23,0,0,0,62,22,0,9/17/14,7/16/15,No,BORNO,GWOZA,NGOSHE,Place of origin,Lack of safety,None,None,None,<75%,<25%,None,None,None,Mosquito nets,Kitchen sets,Soap,On-site (<10 mn),100%,Yes,Unprotected well,Piped water supply,5 - 10 ltr,No,Taste,No,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,No,Yes,No,No,Yes,No,"Yes, on site",No,Irregular,Cash,Yes,No,No,Diarrhea,Diarrhea,Fever,No,No,On-site (>3 km),Government,No,Off-site,<1 km,<25%,Daily labourer,0,Yes,No,No,No,No,None,None,None,None,None,Not enough assistance for all entitled,0,0,Yes,No,No,Yes,No,Good,Good,No lighting,No,N/A,NULL,Authorities,Safety and Security,No,1418
Nigeria,9/16/15,6,PLATEAU,JOS NORTH,VANDERPUYE,PL_S001,HOUSE OF RECAB,INFORMAL,9.90017,8.89325,Spontaneous,Camp,4/4/14,Open,Unknown,NULL,Yes,NULL,Private Building,Host family house,Yes,Yes,NULL,NULL,Yes,Local NGO,,,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,No,BORNO,GWOZA,NULL,TARABA,WUKARI,NULL,31,248,0,0,3,0,102,131,7,5,0,0,2,1,4,1,0,211,20,15,1,0,0,11/7/14,9/20/15,No,BORNO,GWOZA,NULL,Place of origin,Lack of safety,None,None,None,>75%,<75%,<75%,None,<50%,Other,Other,Other,On-site (<10 mn),<50 %,No,Lake/dam,Protected well,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),9,Yes,Yes,Yes,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Everyday,Distribution,No,Yes,No,Malaria,Fever,Malnutrition,No,Yes,Off-site (<3 km),NGO,Yes,On-site,<1 km,>75%,Petty trade,0,No,Yes,Yes,Yes,Yes,Self organized,Theft,None,None,None,Not enough assistance for all entitled,1,0,No,Unknown,No,No,No,Excellent,Excellent,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Mobile phone,Situation in areas of origin,No,1413
Nigeria,9/17/15,6,PLATEAU,JOS SOUTH,BUKURU,PL_S002,STEFANOS IDP CAMP,INFORMAL,9.80483,8.8647,Spontaneous,Camp,11/1/14,Open,Unknown,NULL,Yes,3900,Private Building,Host family house,Yes,No,NULL,NULL,Yes,Local NGO,,,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,BORNO,GWOZA,NULL,ADAMAWA,MUBI NORTH,NULL,94,465,23,15,45,54,92,74,48,108,4,2,16,45,1,0,6,2,2,1,8,3,0,11/1/14,NULL,Yes,BORNO,GWOZA,NGOSHE,Place of origin,House damaged/destroyed,None,None,None,>75%,<50%,<25%,>75%,>75%,Other,Hygiene kits,Soap,On-site (<10 mn),<50 %,Yes,Unprotected well,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),25,Yes,Yes,No,No waste disposal system,0,No,Yes but no soap/water inside,No,Yes,No,No,"Yes, on site",Yes,Irregular,Host community donation,Yes,Yes,Yes,Malaria,Fever,Diarrhea,No,No,None,Unknown,Yes,On-site,<1 km,<50%,Daily labourer,18,Yes,No,No,Yes,No,Self organized,None,None,None,None,None,1,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio/news,Other relief assistance,No,1414
Nigeria,9/17/15,6,PLATEAU,JOS SOUTH,GYEL 'A',PL_S003,L C A BUKURU,INFORMAL,9.79412,8.85675,Spontaneous,Camp,10/31/14,Open,Unknown,NULL,Yes,600,Private Building,Individual house,Yes,Yes,NULL,NULL,Yes,Religious entity,,,Yes,Yes,Yes,No,Yes,Yes,No,No,No,BORNO,GWOZA,GWOZA TOWN GADAMAYO,ADAMAWA,MICHIKA,MICHIKA  I,60,291,4,3,31,42,51,67,36,53,1,3,5,7,1,1,4,7,2,3,17,12,0,10/31/14,2/9/15,Yes,BORNO,GWOZA,JOHODE/CHIKIDE/KUGHUM,Place of origin,Lack of safety,None,None,None,>75%,<75%,<25%,None,<50%,Other,Kitchen sets,Bucket/Jerry Can,On-site (<10 mn),<50 %,No,None,Unprotected well,10 - 15 ltr,No,Suspended solids,Yes,Not so good (Not hygienic),3,No,No,No,No waste disposal system,0,No,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",No,Irregular,Host community donation,No,No,No,Malaria,Diarrhea,Fever,No,No,Off-site (<3 km),None,No,None,Unknown,None,Farming,0,No,No,No,No,No,None,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Mobile phone,Safety and Security,No,1416
Nigeria,9/17/15,6,PLATEAU,RIYOM,RIYOM,PL_S004,KWALLOCK LOCK UP SHOP,INFORMAL,9.63853,8.76372,Spontaneous,Collective Settlement/Centre,NULL,Open,Unknown,NULL,Yes,NULL,Public/Government,Government building,Yes,No,NULL,NULL,No,NULL,,,No,No,Yes,No,Yes,Yes,No,No,No,PLATEAU,RIYOM,JOL/KWI,PLATEAU,RIYOM,RIYOM,517,2608,38,56,88,101,337,526,589,784,45,44,72,97,0,0,89,15,21,50,110,75,2,9/4/11,NULL,No,NULL,NULL,NULL,"None, stay here",House damaged/destroyed,None,None,None,>75%,<25%,<25%,None,<25%,Other,Hygiene kits,Mosquito nets,On-site (<10 mn),>50 %,No,Unprotected well,Unprotected well,5 - 10 ltr,No,Taste,Yes,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Host community donation,No,Yes,No,RTI,Malaria,Fever,No,No,None,None,No,Off-site,Unknown,None,Farming,0,No,No,Yes,No,No,None,None,None,None,None,None,0,0,No,No,No,No,No,Excellent,Excellent,No lighting,No,N/A,NULL,Site Management,Other relief assistance,Yes,1408
Nigeria,9/16/15,6,PLATEAU,RIYOM,RIYOM,PL_S005,"COMMUNITY TOWN HALL, RIYOM",INFORMAL,9.63763,8.761661,Spontaneous,Collective Settlement/Centre,10/10/11,Open,Unknown,NULL,Yes,1500,Public/Government,Community center,Yes,Yes,NULL,NULL,Unknown,NULL,,,No,No,Yes,No,Yes,Yes,No,Unknown,No,PLATEAU,RIYOM,RIYOM,PLATEAU,RIYOM,RIYOM,680,2102,27,41,70,99,372,453,422,546,33,39,75,95,0,0,72,0,0,0,0,0,0,10/10/11,NULL,No,NULL,NULL,NULL,Nearest village,House damaged/destroyed,<25%,None,None,>75%,<50%,<25%,None,<75%,Other,Blankets/Mats,Kitchen sets,On-site (<10 mn),>50 %,No,Other,Hand pumps,10 - 15 ltr,No,Taste,Yes,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Host community donation,No,No,No,Malaria,Skin disease,Fever,No,No,None,None,Yes,On-site,<1 km,<75%,Farming,0,Unknown,No,Yes,No,No,Local Authorities,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Site Management,Safety and Security,No,1412
Nigeria,9/17/15,6,PLATEAU,RIYOM,RIYOM,PL_S006,CENTRAL PRIMARY SCHOOL RIYOM,INFORMAL,9.639783,8.762777,Spontaneous,Collective Settlement/Centre,8/12/14,Open,Unknown,NULL,Yes,NULL,Public/Government,Host family house,No,N/A,NULL,NULL,Yes,Individual/Private,,,No,No,Yes,Yes,Yes,Yes,No,Yes,No,PLATEAU,RIYOM,RIM,PLATEAU,RIYOM,RIM,470,1003,17,13,21,31,176,267,213,245,10,10,29,42,3,3,20,7,6,7,12,40,170,4/6/14,NULL,No,PLATEAU,RIYOM,RIM,"None, stay here",House damaged/destroyed,<25%,None,None,>75%,<25%,<25%,None,Unknown,Other,Blankets/Mats,Kitchen sets,On-site (<10 mn),100%,Yes,Unprotected well,Hand pumps,10 - 15 ltr,Yes,None,No,Non usable,0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",No,Irregular,Cultivated,No,No,No,RTI,Malaria,Fever,Yes,Yes,On-site (>3 km),Government,Yes,On-site,<1 km,<75%,Farming,0,Yes,No,Yes,No,No,None,None,None,None,None,None,0,0,No,No,Unknown,No,Unknown,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Mobile phone,Safety and Security,No,1422
Nigeria,9/17/15,6,PLATEAU,RIYOM,SOPP,PL_S007,EKAN PRIMARY SCHOOL CAMP SOPP,INFORMAL,9.555106,8.653326,Spontaneous,Collective Settlement/Centre,5/12/12,Open,Unknown,NULL,Yes,NULL,Public/Government,School,Yes,Yes,NULL,NULL,Yes,Individual/Private,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,PLATEAU,RIYOM,RIYOM,PLATEAU,RIYOM,RIYOM,490,3201,18,20,276,200,617,520,654,869,13,14,38,69,0,0,27,3,3,4,0,0,0,5/4/12,5/6/15,No,PLATEAU,RIYOM,RIYOM,"None, stay here",House damaged/destroyed,None,<25%,<50%,<75%,None,<25%,None,<75%,Other,Kitchen sets,Blankets/Mats,On-site (<10 mn),100%,No,Unprotected well,Unprotected well,Unknown,No,Suspended solids,Yes,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",No,Irregular,Cultivated,No,No,No,Malaria,Fever,Cough,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,>75%,Farming,15,Yes,Yes,Yes,Yes,Yes,Military,Armed conflict,None,None,None,Not enough assistance for all entitled,0,0,No,Yes,No,No,No,Excellent,Excellent,No lighting,No,N/A,NULL,Local Leader,Safety and Security,Yes,1419
Nigeria,9/16/15,6,TARABA,JALINGO,KONA,TR_S003,MURTAI CAMP,INFORMAL,9.03936,11.27547,Spontaneous,Collective Settlement/Centre,NULL,Open,Unknown,NULL,Yes,NULL,Private Building,Bunk houses,Yes,Yes,NULL,NULL,No,NULL,,,Yes,No,No,No,No,No,No,No,No,BORNO,GWOZA,GWOZA TOWN GADAMAYO,BORNO,GWOZA,GAVVA / AGAPALWA,91,488,12,7,72,85,64,87,62,70,16,13,36,16,5,0,29,0,41,36,15,11,4,4/21/14,3/23/15,Yes,BORNO,GWOZA,GWOZA TOWN GADAMAYO,Place of origin,Lack of safety,None,None,>75%,<25%,None,<25%,<25%,None,Plastic sheeting,Kitchen sets,Bucket/Jerry Can,Off-site (>10 mn),Not operational,No,Spring,Spring,>15 ltr,No,Odor/smell,Yes,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",Yes,Irregular,Cultivated,No answer,No answer,No answer,Malaria,Fever,Other,No,Yes,On-site (<3 km),Local clinic,No,None,Unknown,None,Farming,0,Unknown,Yes,No,Yes,No,Self organized,None,None,None,None,None,0,0,Yes,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Mobile phone,Safety and Security,No,1385
Nigeria,9/10/15,6,TARABA,GASSOL,MUTUM BIYU I,TR_S005,LG QTRS M/BIYU,INFORMAL,8.3749,10.4553,Spontaneous,Collective Settlement/Centre,NULL,Open,Unknown,NULL,Yes,NULL,Public/Government,Government building,No,N/A,NULL,NULL,No,NULL,,,No,No,No,No,No,No,No,No,No,TARABA,WUKARI,AVYI,TARABA,WUKARI,HOSPITAL,51,320,4,8,11,17,41,62,82,90,3,2,6,12,12,0,5,0,0,6,3,2,0,8/5/14,12/6/14,No,TARABA,WUKARI,AVYI,Place of origin,Lack of safety,None,None,None,>75%,<75%,None,<50%,None,Blankets/Mats,Mosquito nets,Kitchen sets,On-site (<10 mn),>50 %,No,Unprotected well,Unprotected well,5 - 10 ltr,No,Taste,Yes,Not so good (Not hygienic),0,No,No,No,No waste disposal system,3,Yes,Yes,No,No,Unknown,No,"Yes, on site",No,Irregular,Distribution,No,Yes,No,Malaria,Diarrhea,Skin disease,No,Yes,On-site (<3 km),Government,Yes,Off-site,<1 km,<25%,Daily labourer,41,No,No,No,Yes,No,Military,Friction with host community,Exchange of goods/food for sex,Forced family separations,Children involved in WFCL (forced labor/forced begging),Exclusion of children without adult supervision,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Mobile phone,Distribution,No,1380
Nigeria,9/16/15,6,TARABA,WUKARI,AVYI,TR_S006,EBENEZER PRY SCHL,INFORMAL,7.874262,9.768363,Spontaneous,Collective Settlement/Centre,3/20/15,Open,Unknown,NULL,Yes,NULL,Public/Government,School,Yes,Yes,NULL,NULL,No,NULL,,,Yes,No,No,Yes,Yes,Yes,Yes,No,No,TARABA,GASSOL,WUROJAM,NULL,NULL,NULL,36,180,7,9,11,12,25,34,36,41,3,2,7,18,0,0,5,0,0,3,10,6,3,NULL,NULL,Yes,TARABA,GASSOL,WURYO,Place of origin,House damaged/destroyed,None,None,None,>75%,None,>75%,>75%,None,Mosquito nets,Blankets/Mats,Kitchen sets,Off-site (<10 mn),<50 %,No,Hand pumps,Hand pumps,5 - 10 ltr,No,Taste,Yes,Not so good (Not hygienic),0,No,No,No,Garbage pit,0,No,Yes but no soap/water inside,No,Yes,No,No,"Yes, on site",Unknown,Irregular,Host community donation,Yes,No,No,Malaria,Fever,Skin disease,No,Yes,Mobile clinic,Local clinic,Yes,Off-site,<2 km,<25%,Farming,0,No,No,No,Yes,Yes,Self organized,Friction anmong site residents,None,Unknown,Child physical & emotional abuse,Assistance was physically inadequate for most vulnerable,0,0,Yes,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Mobile phone,Safety and Security,No,1387
Nigeria,9/15/15,6,TARABA,WUKARI,PUJE,TR_S009,EAST PRI SCHOOL,INFORMAL,7.8696102,9.785993,Spontaneous,Collective Settlement/Centre,4/20/14,Open,Unknown,NULL,Yes,NULL,Public/Government,School,Yes,Yes,NULL,NULL,No,NULL,,,Yes,No,No,No,No,Yes,No,No,No,TARABA,WUKARI,JIBU,TARABA,WUKARI,BANTAJE,83,584,24,30,40,68,93,89,110,90,25,15,24,64,1,0,40,0,1,7,8,5,2,4/20/14,7/7/15,Yes,TARABA,WUKARI,JIBU,Place of origin,House damaged/destroyed,None,None,None,>75%,None,>75%,>75%,None,Mosquito nets,Blankets/Mats,Kitchen sets,On-site (<10 mn),>50 %,No,Hand pumps,Hand pumps,5 - 10 ltr,No,Taste,Yes,Not so good (Not hygienic),0,No,No,No,Burning,0,No,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Host community donation,Yes,No,No,Malaria,Fever,Skin disease,No,Yes,Mobile clinic,Local clinic,Yes,Off-site,<2 km,<25%,Farming,0,No,No,No,Yes,Yes,Self organized,Friction anmong site residents,No answer,Unknown,None,Assistance was physically inadequate for most vulnerable,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Mobile phone,No answer,No,1394
Nigeria,9/14/15,6,TARABA,DONGA,AKATE,TR_S010,AKATE PRIMARY SCHOOL,INFORMAL,7.7168,9.9621,Spontaneous,Collective Settlement/Centre,2/14/15,Open,Unknown,NULL,Yes,NULL,Public/Government,School,No,N/A,NULL,NULL,No,NULL,,,Yes,No,No,Yes,No,Yes,Yes,No,No,TARABA,DONGA,BIKADARKO,TARABA,DONGA,AKATE,49,282,10,11,31,41,46,42,35,34,13,19,11,24,2,0,32,0,0,8,6,4,7,2/14/15,2/17/15,Yes,TARABA,DONGA,BIKADARKO,Place of origin,House damaged/destroyed,None,None,None,>75%,None,<25%,<25%,<25%,Plastic sheeting,Mosquito nets,Blankets/Mats,Off-site (<10 mn),<50 %,No,Hand pumps,Hand pumps,10 - 15 ltr,No,Odor/smell,Yes,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,Yes,Yes,Yes,"Yes, on site",Yes,Irregular,Host community donation,No,No,No,Malaria,Fever,Cough,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<25%,Farming,12,Yes,No,No,Yes,No,Military,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,No lighting,Yes,Nigeria,Better living conditions,Local Leader,Access to services,No,1382
Nigeria,9/15/15,6,TARABA,DONGA,ASIBITI,TR_S011,DONZUMGA PRI SCH,INFORMAL,7.7168,9.9621,Spontaneous,Collective Settlement/Centre,NULL,Open,<2 weeks,NULL,Yes,NULL,Public/Government,Government building,No,N/A,NULL,NULL,No,NULL,,,No,No,No,No,No,No,No,No,No,TARABA,DONGA,AKATE,TARABA,DONGA,ASIBITI,45,179,2,9,9,20,24,25,23,32,11,24,9,8,2,0,35,0,0,6,3,5,4,4/14/15,2/22/15,Yes,TARABA,DONGA,ASIBITI,Place of origin,Basic infrastructures damaged/flooded,None,None,<25%,>75%,<25%,<25%,<25%,<25%,Blankets/Mats,Kitchen sets,Mosquito nets,On-site (<10 mn),<50 %,No,Protected well,Unprotected well,5 - 10 ltr,Yes,Taste,Yes,Not so good (Not hygienic),0,No,Yes,No,No waste disposal system,2,Yes,Yes,No,No,No,No,"Yes, on site",Yes,Irregular,Distribution,No,No,No,Fever,Malaria,Cough,Yes,No,On-site (<3 km),Government,No,Off-site,<1 km,<25%,Daily labourer,2,Yes,Yes,Yes,No,No,Police,Friction with host community,None,None,None,None,1,0,No,No,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Authorities,Distribution,Yes,1384
Nigeria,9/12/15,6,TARABA,BALI,BALI  A,TR_S012,CATHOLIC CHURCH,INFORMAL,7.85504,10.96658,Spontaneous,Collective Settlement/Centre,3/14/14,Open,Unknown,NULL,Yes,NULL,Private Building,Community center,Yes,Yes,NULL,NULL,No,NULL,,,Yes,No,No,No,No,Yes,No,No,No,TARABA,BALI,BALI B,TARABA,BALI,BALI  A,60,242,12,8,32,43,30,35,33,37,4,8,3,12,2,1,12,0,0,2,17,10,0,12/3/14,NULL,Yes,TARABA,BALI,BALI  A,Place of origin,Lack of safety,None,None,None,>75%,>75%,<25%,Unknown,<50%,Blankets/Mats,Mosquito nets,Soap,Off-site (>10 mn),>50 %,Yes,Hand pumps,Hand pumps,>15 ltr,No,Taste,Yes,Not so good (Not hygienic),3,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,No,Yes,"Yes, on site",Yes,Irregular,Distribution,No,No,No,Fever,Diarrhea,Cough,No,Yes,On-site (<3 km),Other,No,Off-site,<5 km,None,Farming,15,Yes,No,No,No,No,None,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Local Leader,Situation in areas of origin,No,1379
Nigeria,9/14/15,6,TARABA,BALI,BALI  A,TR_S014,NKST CAMP,INFORMAL,7.85086,10.96451,Spontaneous,Collective Settlement/Centre,3/14/14,Open,Unknown,NULL,Yes,NULL,Private Building,Community center,Yes,Yes,NULL,NULL,Yes,Religious entity,,,Yes,No,No,No,Yes,Yes,No,No,No,TARABA,BALI,BALI  A,TARABA,BALI,SUNTAI,155,486,12,16,35,42,42,55,89,99,42,54,6,20,10,0,96,0,0,10,20,12,5,3/14/14,NULL,Yes,TARABA,BALI,BALI  A,Place of origin,Lack of safety,<25%,None,None,>75%,None,None,None,<75%,Blankets/Mats,Bucket/Jerry Can,Soap,On-site (<10 mn),>50 %,No,Spring,Protected well,5 - 10 ltr,No,Suspended solids,Yes,Good (Hygienic),3,No,No,No,No waste disposal system,0,No,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Distribution,No,No,No,Malaria,Cough,Skin disease,Yes,Yes,On-site (<3 km),Government,No,Off-site,<5 km,None,Farming,20,No,No,Yes,Yes,No,Religious Leaders,None,None,Other forms of exploitation (forced labor/forced begging),None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Local Leader,None,No,1378
Nigeria,9/15/15,6,TARABA,WUKARI,BANTAJE,TR_S016,BANTAJE SEC SCHOOL CAMP,INFORMAL,8.1745,10.1521,Spontaneous,Collective Settlement/Centre,3/19/14,Open,Unknown,NULL,Yes,NULL,Public/Government,School,Yes,Yes,NULL,NULL,Yes,Individual/Private,,,Yes,No,No,Yes,Yes,Yes,Yes,No,No,TARABA,WUKARI,BANTAJE,TARABA,WUKARI,JIBU,75,675,29,33,38,48,85,98,105,110,57,72,7,68,1,2,129,0,2,0,10,4,1,3/17/14,7/7/15,Yes,TARABA,WUKARI,PUJE,Place of origin,House damaged/destroyed,None,None,None,>75%,<50%,>75%,>75%,None,Mosquito nets,Kitchen sets,Bucket/Jerry Can,Off-site (<10 mn),<50 %,No,Hand pumps,Hand pumps,5 - 10 ltr,No,Taste,Yes,Not so good (Not hygienic),0,Yes,Yes,Yes,Garbage pit,0,No,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Distribution,No,No,No,Malaria,Fever,Skin disease,No,Yes,On-site (<3 km),Local clinic,Yes,Off-site,<1 km,<25%,Pastoralism,0,No,No,No,Yes,Yes,Self organized,Friction with host community,None,None,Child physical & emotional abuse,Assistance was physically inadequate for most vulnerable,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Mobile phone,Safety and Security,No,1386
Nigeria,9/12/15,6,TARABA,BALI,BALI B,TR_S017,L.G. COUNCIL HALL,INFORMAL,7.855819,10.965919,Spontaneous,Collective Settlement/Centre,3/14/14,Open,Unknown,NULL,Yes,NULL,Public/Government,Government building,No,N/A,NULL,NULL,No,NULL,,,Yes,No,No,No,No,No,No,No,No,TARABA,BALI,TAKALAFIYA,TARABA,BALI,MAIHULA,40,173,3,9,34,23,11,17,20,36,14,6,2,8,1,19,20,0,0,9,5,3,0,3/14/14,6/22/15,Yes,TARABA,BALI,TAKALAFIYA,Place of origin,Lack of safety,None,None,None,>75%,None,None,>75%,>75%,Blankets/Mats,Kitchen sets,Bucket/Jerry Can,Off-site (>10 mn),<50 %,No,Hand pumps,Hand pumps,>15 ltr,No,Taste,Yes,Non usable,0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Distribution,No,No,No,Malaria,Cough,Fever,Yes,Yes,Off-site (>3 km),Government,No,Off-site,<5 km,None,Farming,6,Yes,No,No,Yes,No,Police,None,None,None,None,Non-affected groups are given humanitarian assistance,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Local Leader,Situation in areas of origin,No,1381
Nigeria,9/15/15,6,TARABA,JALINGO,KONA,TR_S018,GULLUM CLINIC CAMP,INFORMAL,8.94517,11.33261,Spontaneous,Collective Settlement/Centre,6/2/15,Open,Unknown,NULL,Yes,NULL,Public/Government,Health facility,Yes,Yes,NULL,NULL,No,NULL,,,Yes,No,No,No,No,No,No,No,No,BORNO,GWOZA,GUDUF NAGADIYO,BORNO,CHIBOK,MBALALA,94,597,11,16,66,73,67,72,88,91,54,59,32,28,3,0,113,0,11,25,9,6,2,6/25/14,5/16/15,Yes,BORNO,GWOZA,GUDUF NAGADIYO,Place of origin,Lack of safety,<25%,None,None,>75%,<50%,<50%,<50%,>75%,Hygiene kits,Bucket/Jerry Can,Other,On-site (<10 mn),>50 %,No,Hand pumps,Hand pumps,>15 ltr,Yes,None,No,Non usable,0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,Diarrhea,Malaria,Cough,No,Yes,On-site (<3 km),Local clinic,No,None,Unknown,None,Farming,5,Yes,No,Yes,No,No,None,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Mobile phone,Safety and Security,No,1388
Nigeria,9/16/15,6,TARABA,WUKARI,HOSPITAL,TR_S019,FAMILY SUPPORT,INFORMAL,7.870979,9.777834,Spontaneous,Collective Settlement/Centre,6/9/14,Open,Unknown,NULL,Yes,NULL,Public/Government,Government building,Yes,Yes,NULL,NULL,No,NULL,,,Yes,No,No,Yes,Yes,Yes,Yes,No,No,TARABA,WUKARI,PUJE,TARABA,WUKARI,HOSPITAL,191,1046,56,40,79,84,162,156,206,252,8,3,16,100,6,0,11,0,0,27,25,10,15,6/9/15,3/22/15,Yes,TARABA,WUKARI,HOSPITAL,Place of origin,House damaged/destroyed,None,None,None,>75%,None,>75%,>75%,None,Mosquito nets,Blankets/Mats,Kitchen sets,Off-site (<10 mn),<50 %,No,Hand pumps,Hand pumps,10 - 15 ltr,No,Taste,Yes,Not so good (Not hygienic),0,Yes,Yes,No,Garbage pit,0,No,Yes but no soap/water inside,No,Yes,No,No,"Yes, on site",Yes,Twice a week,No answer,Yes,No,No,Malaria,Fever,Skin disease,No,Yes,Mobile clinic,Local clinic,Yes,Off-site,<2 km,<25%,Farming,0,No,No,No,Yes,Yes,Self organized,Friction anmong site residents,Unknown,Unknown,Child physical & emotional abuse,Assistance was physically inadequate for most vulnerable,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Mobile phone,Safety and Security,No,1399
