country,round,survey_date,,site_region,,site_province,,site_district,site_id,site_name,,site_longitude,site_latitude,site_class,site_type,,site_date_open,,site_date_close,site_access,site_area,site_owner,site_shelter,smc_exist,smc_community,,,sma_exist,sma_type,,,regist_activity,,support_wash,health_support,support_shelter,support_food,support_protect,support_edu,support_live,,,,,,,n_family,n_total,n_infants_male,n_infants_female,n_infants,n_child_male,n_child_female,n_child,n_youth_male,n_youth_female,n_youth,n_adult_male,n_adult_female,n_adult,n_elder_male,n_elder_female,n_elder,n_pregnant,n_lactating,n_pwd,,,n_child_unacc,n_child_sep,n_orphan,n_hoh_female,n_hoh_male,n_hoh_child,,,,,,,,,per_hh_no_shelter,per_hh_tents,per_hh_makeshift,per_hh_indoors,per_hh_electricity,per_hh_safe_cooking,per_hh_private,per_hh_nets,nfi_a,nfi_b,nfi_c,water_location,water_operational,,water_source_np,water_source_p,water_avg,water_potable,water_problem,water_remark,latrine_cond,n_latrine,latrine_gender,bathing_gender,latrine_lock,hyg_waste,n_garbage,garbage_problem,hyg_station,hyg_evidence,,hyg_open_def,hyg_drainage,food_access,food_market,food_freq,food_source,,food_sup_child,food_sup_lac,,,,,,,health_medicine,health_center,health_location,health_provider,edu_access,edu_location,edu_distance,per_sch,,n_hh_income,job_access,,,sec_provided,,sec_provider,sec_issue,sec_gbv,,sec_child_issue,,n_space_child,n_space_female,,,unsafe_female,unsafe_male,unsafe_child,,,site_lighting,job_abr,job_abr_in,job_abr_prom,,,,
Nigeria,13,10/15/2016,BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,BO_S041,SULEIMANTI,INFORMAL,13.13454,11.79619,Spontaneous,Collective Settlement/Centre,,,Unknown,,Yes,,Public/Government,Tents,Yes,Yes,,,Yes,Individual/Private,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,BORNO,KONDUGA,DALORI / WANORI,BORNO,DAMBOA,BEGO/YERWA/NGURNA,80,342,7,6,13,48,60,108,51,60,111,40,62,102,3,5,8,6,35,0,0,8,0,0,3,0,0,0,,,No,BORNO,KONDUGA,DALORI / WANORI,Place of origin,Accessibility,None,>75%,<25%,None,None,>75%,<50%,>75%,Blankets/Mats,Plastic sheeting,Mosquito nets,On-site (<10 mn),<50 %,Yes,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),12,Yes,Yes,Yes,Garbage pit,0,Yes,Yes but no soap/water inside,No,Yes,Yes,No,"Yes, off site",Yes,Irregular,Distribution,Yes,No,Yes,No,No,No,Malaria,RTI,Cough,No,No,None,None,No,None,Unknown,None,Daily labourer,77,Yes,No,Yes,Yes,Yes,Self organized,Alcohol/drug-related disturbance,None,Other forms of exploitation (forced labor/forced begging),Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Radio/news,Situation in areas of origin,No,3970
Nigeria,13,11/22/2016,BO,BORNO,BO21,MAIDUGURI M. C.,BO2101,BOLORI  I,BO_S042,FED LOW COST CHEZCOAN CAMP,INFORMAL,13.11689,11.86615,Spontaneous,Collective Settlement/Centre,,1/1/2015,Unknown,,Yes,,Public/Government,Community center,Yes,Yes,,,No,,,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,KUKAWA,BAGA,BORNO,MOBBAR,DAMASAK,100,250,8,11,19,10,13,23,34,36,70,70,60,130,4,4,8,3,22,1,0,8,7,5,0,5,0,0,1/1/2015,6/6/2016,Yes,BORNO,KUKAWA,BAGA,Place of origin,Lack of safety,<25%,None,None,>75%,None,<25%,None,<75%,Blankets/Mats,Bucket/Jerry Can,Hygiene kits,Off-site (<10 mn),>50 %,No,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Good (Hygienic),14,Yes,Yes,Yes,Burning,1,Yes,Yes,Yes,Yes,Yes,No,"Yes, on site",Yes,Everyday,Cash,Yes,No,Yes,No,No,No,Malaria,Malnutrition,Fever,No,Yes,Off-site (<3 km),Government,Yes,Off-site,<2 km,<25%,Petty trade,90,Yes,No,No,Yes,No,Self organized,None,Domestic violence,None,None,Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Radio/news,Situation in areas of origin,No,3950
Nigeria,13,11/17/2016,BO,BORNO,BO21,MAIDUGURI M. C.,BO2101,BOLORI  I,BO_S043,LIVING FAITH CHURCH,INFORMAL,13.10075,11.83726,Spontaneous,Collective Settlement/Centre,,7/2/2015,Unknown,,Yes,,Private Building,Bunk houses,Yes,Yes,,,No,,,N/A,Yes,No,No,No,Yes,No,Yes,No,No,BORNO,GWOZA,,BORNO,KONDUGA,KONDUGA,11,80,4,3,7,7,9,16,16,19,35,10,12,22,0,0,0,2,10,0,1,0,0,2,0,0,0,0,7/2/2016,,Yes,BORNO,GWOZA,,Place of origin,Lack of safety,None,None,None,>75%,None,None,None,<25%,Blankets/Mats,Kitchen sets,Bucket/Jerry Can,Off-site (<10 mn),100%,Yes,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),10,Yes,Yes,No,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",No,Irregular,Cash,No,No,No,No,No,Unknown,Cough,Malaria,RTI,No,Yes,Off-site (<3 km),Government,Yes,Off-site,<1 km,<25%,Daily labourer,12,Yes,No,No,Yes,No,Self organized,None,None,None,None,None,0,0,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Families/Friends,Safety and Security,No,3984
Nigeria,13,11/18/2016,BO,BORNO,BO16,KONDUGA,BO1601,AUNO / CHABBOL,BO_S044,GIDAN TALATIN,INFORMAL,13.06733,11.8161,Spontaneous,Collective Settlement/Centre,,10/5/2016,Unknown,,Yes,,Private Building,Individual house,Yes,Yes,,,No,,,,Yes,No,No,No,Yes,Yes,Yes,No,No,BORNO,KUKAWA,BAGA,BORNO,KAGA,TOBOLO,48,220,5,8,13,16,25,41,29,43,72,34,51,85,4,5,9,15,20,4,2,9,0,0,4,7,5,4,6/2/2016,,No,BORNO,KUKAWA,BAGA,Place of origin,Lack of safety,None,None,None,>75%,None,<50%,<50%,<75%,Kitchen sets,Bucket/Jerry Can,Soap,Off-site (>10 mn),>50 %,Yes,Hand pumps,Hand pumps,>15 ltr,Yes,None,No,Not so good (Not hygienic),7,No,No,Yes,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, on site",No,Everyday,Cash,No,No,No,No,No,No,Cough,Malnutrition,Fever,Yes,Yes,Off-site (>3 km),Government,Yes,Off-site,<1 km,<25%,Collecting firewood,7,Yes,No,No,Yes,No,Self organized,None,None,None,Child physical & emotional abuse,None,0,0,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Radio/news,Distribution,No,3929
Nigeria,13,11/18/2016,BO,BORNO,BO16,KONDUGA,BO1601,AUNO / CHABBOL,BO_S046,JAFRA SHAGARI CAMP,INFORMAL,13.09186,11.90714,Spontaneous,Collective Settlement/Centre,,09/25/2014,Unknown,,Yes,,Private Building,Community center,Yes,Yes,,,No,,,,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,BORNO,GWOZA,NGOSHE,,,,25,118,9,4,13,19,8,27,14,10,24,23,27,50,0,4,4,10,15,3,0,4,0,0,5,8,6,3,                                 09/25/2014,4/9/2016,No,BORNO,GWOZA,NGOSHE,Place of origin,Lack of food,None,None,<50%,<75%,None,<50%,<50%,<25%,Blankets/Mats,Kitchen sets,Soap,Off-site (>10 mn),<50 %,Yes,Water truck,Water truck,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),4,Yes,Yes,No,Burning,4,No,Yes,No,Yes,No,No,"Yes, off site",Yes,Irregular,Distribution,Yes,No,Yes,No,No,No,Malaria,Skin disease,Fever,Yes,Yes,On-site (<3 km),INGO,Yes,Off-site,<1 km,<50%,Farming,0,No,No,Yes,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,1,1,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Families/Friends,Situation in areas of origin,No,3930
Nigeria,13,11/14/2016,BO,BORNO,BO13,JERE,BO1304,DUSUMAN,BO_S047,MUNA GARAGE EL BADAWE,INFORMAL,13.35129,11.87271,Spontaneous,Collective Settlement/Centre,,,Unknown,,Yes,,Public/Government,Self-made tents,Yes,Yes,,,Yes,INGO,UNICEF,7061394123,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,MAFA,MA'AFA,,,,2500,18413,1021,1138,2159,1851,1931,3782,2696,2802,5498,2868,3686,6554,203,217,420,690,3840,217,32,420,100,80,720,461,81,14,,,Yes,BORNO,MAFA,MA'AFA,Place of origin,House damaged/destroyed,<25%,<75%,<25%,None,None,None,None,<25%,Mosquito nets,Blankets/Mats,Plastic sheeting,On-site (<10 mn),<50 %,Yes,Hand pumps,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),30,No,No,No,Burning,4,No,Yes,Yes,Yes,Yes,No,"Yes, on site",Yes,Once a week,Distribution,Yes,Yes,Yes,Yes,Yes,No,Malaria,Diarrhea,Skin disease,Yes,Yes,On-site (<3 km),NGO,Yes,On-site,<1 km,<75%,Daily labourer,1600,Yes,Yes,Yes,Yes,No,Military,None,None,None,None,None,1,2,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Radio/news,Situation in areas of origin,No,3993
Nigeria,13,11/16/16,BO,BORNO,BO21,MAIDUGURI M. C.,BO2105,GAMBORU LIBERTY,BO_S048,KASUWAN SHANU GIDAN KIFI,INFORMAL,13.18098,11.85737,Spontaneous,Collective Settlement/Centre,,12/12/2014,Unknown,,Yes,,Private Building,Self-made tents,Yes,Yes,,,No,,,,No,No,No,No,No,No,Yes,No,No,BORNO,MONGUNO,MINTAR,BORNO,MARTE,NJINE,40,340,20,17,37,51,39,90,44,50,94,45,62,107,7,5,12,7,35,4,1,12,0,0,7,5,1,0,09/25/14,8/5/2016,No,BORNO,MONGUNO,MINTAR,Place of origin,Lack of safety,None,None,>75%,None,<25%,<50%,None,None,Mosquito nets,Blankets/Mats,Kitchen sets,On-site (<10 mn),<50 %,No,Hand pumps,Hand pumps,>15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,Yes,Yes,Yes,Yes,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Diarrhea,Malnutrition,No,No,None,None,No,None,Unknown,None,Daily labourer,30,Yes,Yes,Yes,Yes,No,Self organized,None,None,None,None,Fighting between recipients at distribution points,0,0,Yes,No,No,No,No,Excellent,Excellent,"Yes, there is lighting but it is NOT adequate",No,N/A,,Radio/news,Situation in areas of origin,No,4016
Nigeria,13,11/14/2016,BO,BORNO,BO13,JERE,BO1304,DUSUMAN,BO_S050,MUNA DA'ALTI 2,INFORMAL,13.25034,11.86848,Spontaneous,Camp,,2/1/2016,Unknown,,Yes,,Private Building,Self-made tents,Yes,Yes,,,No,,,8051639022,No,No,No,No,No,Yes,No,No,No,BORNO,JERE,DUSUMAN,BORNO,JERE,DUSUMAN,27,211,4,3,7,33,17,50,31,45,76,32,40,72,5,1,6,9,7,0,0,6,0,0,0,3,2,0,2/1/2016,10/10/2016,No,BORNO,JERE,DUSUMAN,Place of origin,Lack of safety,None,None,>75%,None,None,None,None,>75%,Blankets/Mats,Plastic sheeting,Kitchen sets,Off-site (<10 mn),>50 %,No,Hand pumps,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),2,No,No,No,Burning,2,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Diarrhea,Cough,No,Yes,Off-site (<3 km),NGO,Yes,Off-site,<2 km,<50%,Daily labourer,16,Yes,No,No,No,No,None,None,None,None,None,None,0,0,Yes,No,No,No,No,Good,Good,No lighting,No,N/A,,Radio/news,Distribution,No,3955
Nigeria,13,11/14/2016,BO,BORNO,BO13,JERE,BO1304,DUSUMAN,BO_S051,MUNA DA'ALTI 3,INFORMAL,13.2539,11.8624,Spontaneous,Camp,,9/9/2014,Unknown,,Yes,,Private Building,Self-made tents,Yes,Yes,,,No,,,,No,No,No,No,No,No,No,No,No,BORNO,MAFA,TAMSU NGAMDUA,BORNO,BAMA,,27,137,6,6,12,13,10,23,14,14,28,24,35,59,7,8,15,5,19,4,4,15,0,0,10,3,0,1,9/10/2014,10/7/2016,Yes,BORNO,MAFA,TAMSU NGAMDUA,Place of origin,Lack of safety,<25%,None,<75%,<25%,None,None,<25%,<25%,Plastic sheeting,Kitchen sets,Blankets/Mats,Off-site (<10 mn),>50 %,Yes,Hand pumps,Hand pumps,>15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Burning,1,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Cough,Diarrhea,Yes,Yes,Off-site (<3 km),Local clinic,No,None,<1 km,None,Daily labourer,20,Yes,No,No,Yes,No,Self organized,None,None,None,None,None,0,0,Yes,No,No,No,No,Good,Good,No lighting,No,N/A,,Local Leader,Distribution,No,3946
Nigeria,13,12/21/2016,BO,BORNO,BO21,MAIDUGURI M. C.,BO2114,SHEHURI  NORTH,BO_S053,KAWARMELA,INFORMAL,13.16201,11.85563,Spontaneous,Collective Settlement/Centre,,5/5/2015,Unknown,,Yes,,Private Building,Self-made tents,Yes,Yes,,,No,,,,Yes,Yes,No,No,Yes,No,No,No,No,BORNO,KONDUGA,KONDUGA,BORNO,BAMA,KASUGULA,350,1960,43,56,99,178,194,372,234,334,568,403,420,823,33,65,98,80,157,3,2,98,0,0,15,25,17,0,5/5/2015,5/5/2016,No,BORNO,KONDUGA,KONDUGA,Place of origin,Lack of safety,None,None,>75%,None,>75%,>75%,None,<50%,Mosquito nets,Kitchen sets,Blankets/Mats,On-site (<10 mn),<50 %,Yes,Hand pumps,Hand pumps,5 - 10 ltr,Yes,None,No,Good (Hygienic),12,Yes,Yes,Yes,Burning,0,Yes,Yes,Yes,Yes,Yes,No,"Yes, off site",No,Irregular,Host community donation,No,No,No,No,No,No,Fever,Diarrhea,Cough,No,No,None,None,No,None,Unknown,None,None,147,Yes,No,No,Yes,Yes,Police,Theft,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,,Local Leader,Situation in areas of origin,No,3985
Nigeria,13,11/14/2016,BO,BORNO,BO13,JERE,BO1311,MAIRI,BO_S056,ORJI KALU HOUSE,INFORMAL,13.18978,11.8161,Spontaneous,Collective Settlement/Centre,,,Unknown,,Yes,,Private Building,Host family house,Yes,Yes,,,No,,,,Yes,No,No,No,No,No,No,No,No,BORNO,BAMA,KASUGULA,,,,33,145,2,1,3,11,17,28,26,32,58,31,23,54,0,2,2,3,6,0,0,2,0,2,0,1,2,0,,,No,BORNO,BAMA,KASUGULA,Place of origin,Lack of safety,None,None,<25%,>75%,None,<25%,None,<25%,Blankets/Mats,Kitchen sets,Soap,On-site (<10 mn),>50 %,Yes,Hand pumps,Hand pumps,>15 ltr,Yes,None,No,Not so good (Not hygienic),2,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Everyday,Cash,No,No,No,No,No,No,Malaria,Fever,Cough,No,No,None,None,Yes,Off-site,<2 km,<50%,Daily labourer,15,Yes,No,No,Yes,No,Self organized,None,None,None,None,None,0,0,No,No,No,No,No,Excellent,Good,No lighting,No,N/A,,Radio/news,Situation in areas of origin,No,4008
Nigeria,13,11/22/2016,BO,BORNO,BO03,BAMA,BO0305,KASUGULA,BO_S057,GENERAL HOSPITAL BAMA,FORMAL,13.68721,11.53139,Spontaneous,Camp,,,Unknown,,Yes,,Public/Government,Self-made tents,Yes,Yes,,,Yes,Government,SEMA,N/A,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,BAMA,,BORNO,BAMA,SABSABWA / SOYE/ BULONGU,2510,12403,372,372,744,943,1414,2357,1296,3417,4713,1634,2335,3969,372,248,620,500,1550,40,50,620,139,27,32,386,22,19,12/5/2015,8/11/2016,Yes,BORNO,BAMA,SABSABWA / SOYE/ BULONGU,Place of origin,Accessibility,<25%,>75%,<25%,<25%,None,<50%,<75%,>75%,Blankets/Mats,Kitchen sets,Soap,On-site (<10 mn),100%,Yes,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Good (Hygienic),185,No,Yes,Yes,Burning,0,Yes,Yes,Yes,Yes,Yes,No,"Yes, on site",No,Every 2 weeks,Distribution,Yes,Yes,Yes,Yes,No,Yes,Malaria,Fever,Malnutrition,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<1 km,>75%,Collecting firewood,50,Yes,No,Yes,Yes,No,Military,None,Domestic violence,None,None,None,1,0,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Authorities,Safety and Security,No,3903
Nigeria,13,11/16/2016,BO,BORNO,BO16,KONDUGA,BO1607,KONDUGA,BO_S058,BOARDING SCHOOL,INFORMAL,13.39667,11.66231,Spontaneous,Collective Settlement/Centre,,,Unknown,,Yes,,Private Building,School,No,N/A,,,Yes,Government,SEMA ,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,KONDUGA,KELUMIRI / NGALBI AMARI / YALE,BORNO,KONDUGA,KELUMIRI / NGALBI AMARI / YALE,903,5233,248,273,521,369,388,757,967,980,1947,798,1040,1838,98,72,170,280,392,4,0,170,0,25,20,50,117,26,                                 01/14/2015,                                10/20/2016,Yes,BORNO,KONDUGA,KAWURI,Place of origin,Lack of safety,<25%,None,>75%,<25%,<25%,None,<25%,<25%,Blankets/Mats,Kitchen sets,Plastic sheeting,On-site (<10 mn),<50 %,No,Piped water supply,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),20,Yes,No,Yes,Burning,1,Yes,Yes but no soap/water inside,Yes,No,No,No,No,Yes,Never,Cash,No,No,No,No,No,Unknown,Cough,Malaria,Skin disease,No,No,None,None,Yes,On-site,<1 km,<50%,Petty trade,25,No,Yes,No,Yes,No,Self organized,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,,Families/Friends,Safety and Security,No,3934
Nigeria,13,12/11/2016,BO,BORNO,BO24,MONGUNO,BO2407,MONGUNO,BO_S059,GOVERNMENT GIRLS SECONDARY SCHOOL (GGSS),FORMAL,13.62306,12.67951,Spontaneous,Collective Settlement/Centre,,11/11/2015,Unknown,,Yes,,Public/Government,School,Yes,Yes,,,Yes,Government,SEMA,8027907355,No,No,Yes,Yes,Yes,Yes,Yes,No,No,BORNO,MARTE,,BORNO,MARTE,,3663,23080,519,173,692,2216,4246,6462,4616,2308,6924,4641,3899,8540,233,229,462,150,3580,0,0,462,0,0,0,0,0,0,11/12/2015,10/9/2016,No,BORNO,MONGUNO,,Place of origin,Lack of safety,<25%,<25%,<75%,<50%,None,<25%,<50%,<25%,Blankets/Mats,Mosquito nets,Kitchen sets,On-site (<10 mn),100%,Yes,Ponds/canals,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),72,No,Yes,No,Garbage pit,0,Yes,Yes but no soap/water inside,No,Yes,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,Unknown,Malaria,Cough,Malnutrition,Yes,Yes,On-site (<3 km),NGO,No,None,Unknown,None,Collecting firewood,0,Yes,Yes,No,Yes,Yes,Self organized,Friction with host community,Exchange of goods/food for sex,Forced family separations,None,Non-affected groups are given humanitarian assistance,0,0,No,Yes,No,No,No,Good,Poor,No lighting,No,N/A,,Families/Friends,Safety and Security,No,3927
Nigeria,13,11/21/2016,BO,BORNO,BO02,ASKIRA / UBA,BO0210,UBA,BO_S061,MUFA A,INFORMAL,13.13064,11.78871,Spontaneous,Collective Settlement/Centre,,01/28/2013,Unknown,,Yes,,Private Building,Open lot,No,N/A,,,No,,,,No,No,No,No,Yes,No,Yes,No,Yes,BORNO,DAMBOA,,,,,9,106,4,5,9,9,15,24,13,18,31,16,23,39,2,1,3,2,16,0,0,3,0,0,0,2,0,0,                                  01/28/2013,2/3/2013,Yes,BORNO,DAMBOA,,Place of origin,Lack of safety,None,None,None,>75%,None,None,<25%,None,Blankets/Mats,Mosquito nets,Kitchen sets,Off-site (<10 mn),<50 %,No,Unprotected well,Unprotected well,5 - 10 ltr,No,Odor/smell,Yes,Not so good (Not hygienic),0,Yes,Yes,Yes,Garbage pit,4,Yes,Yes but no soap/water inside,No,No,Yes,No,No,No,Never,Cultivated,No,No,No,No,No,Unknown,Malaria,Fever,Cough,No,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<2 km,<50%,Farming,9,Yes,Yes,Yes,Yes,No,Self organized,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Mobile phone,Situation in areas of origin,No,3904
Nigeria,13,11/15/2016,BO,BORNO,BO26,NGANZAI,BO2604,GAJIRAM,BO_S062,GAJIRAM CENTRAL PRI. SCH 1,INFORMAL,13.20774,12.49403,Spontaneous,Collective Settlement/Centre,,01/18/2016,Unknown,,Yes,,Public/Government,School,No,N/A,,,No,,,,No,No,No,No,Yes,No,No,No,Yes,BORNO,NGANZAI,BADU,BORNO,NGANZAI,SUGUNDURE,31,173,5,9,14,15,17,32,20,25,45,34,26,60,7,15,22,6,18,0,0,22,0,0,2,11,12,0,01/18/2016,06/29/2016,No,BORNO,NGANZAI,,Place of origin,Lack of safety,None,None,<25%,>75%,None,<75%,<50%,<75%,Plastic sheeting,Blankets/Mats,Mosquito nets,Off-site (>10 mn),<50 %,Yes,Hand pumps,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),2,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",Yes,Irregular,Cash,Yes,No,No,No,No,No,Malaria,Fever,Cough,No,Yes,Off-site (>3 km),INGO,No,None,No answer,Unknown,Farming,25,Yes,Yes,Yes,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Local Leader,Safety and Security,No,3850
Nigeria,13,11/16/2016,BO,BORNO,BO26,NGANZAI,BO2604,GAJIRAM,BO_S063,GAJIRAM CENTRAL PRI. SCH 2,INFORMAL,13.21672,12.49431,Spontaneous,Collective Settlement/Centre,,01/14/2016,Unknown,,Yes,,Public/Government,School,No,N/A,,,No,,,,No,No,No,No,Yes,Yes,No,No,No,BORNO,NGANZAI,BADU,BORNO,NGANZAI,GAJIRAM,40,222,5,6,11,12,14,26,27,41,68,32,56,88,12,17,29,13,14,3,0,29,0,6,4,7,2,0,                                 01/14/2016,                                06/22/2016,No,BORNO,NGANZAI,BADU,Place of origin,Lack of safety,<25%,None,None,>75%,None,<50%,<50%,<75%,Blankets/Mats,Kitchen sets,Bucket/Jerry Can,Off-site (>10 mn),<50 %,Yes,Hand pumps,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),6,No,No,No,No waste disposal system,0,Yes,Yes,No,No,Yes,No,"Yes, off site",Yes,Irregular,Cash,Yes,No,Yes,No,No,Unknown,Cough,Malaria,Fever,Yes,Yes,Off-site (<3 km),NGO,No,Unknown,Unknown,None,Collecting firewood,35,Yes,Yes,Yes,Yes,No,Self organized,None,None,None,None,Fighting between recipients at distribution points,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Local Leader,Safety and Security,Yes,3849
Nigeria,13,11/15/2016,BO,BORNO,BO26,NGANZAI,BO2604,GAJIRAM,BO_S064,LG QUARTERS ,INFORMAL,13.21142,12.48498,Spontaneous,Collective Settlement/Centre,,02/15/2016,Unknown,,Yes,,Public/Government,Government building,No,N/A,,,No,,,,No,No,No,Yes,No,Yes,No,No,No,BORNO,MONGUNO,ZULUM,,,,50,274,12,11,23,32,29,61,38,51,89,39,58,97,1,3,4,17,38,0,0,4,0,0,3,4,2,0,                                 02/15/2016,12/11/2016,No,BORNO,MONGUNO,ZULUM,Place of origin,Lack of safety,<25%,None,<25%,<75%,None,<75%,<50%,<75%,Blankets/Mats,Kitchen sets,Bucket/Jerry Can,Off-site (>10 mn),<50 %,Yes,Hand pumps,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),4,No,No,No,No waste disposal system,0,No,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,Yes,No,Yes,No,No,Unknown,Cough,Malaria,Fever,Yes,Yes,Off-site (<3 km),NGO,No,None,Unknown,None,Daily labourer,39,Yes,No,Yes,Yes,No,Self organized,None,None,Early/forced marriage,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Local Leader,Safety and Security,Yes,3851
Nigeria,13,11/14/2016,BO,BORNO,BO26,NGANZAI,BO2604,GAJIRAM,BO_S066,BOARDING PRIMARY SCHOOL,INFORMAL,13.20683,12.48175,Spontaneous,Collective Settlement/Centre,,02/18/2016,Unknown,,Yes,,Public/Government,School,No,N/A,,,No,,,,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,BORNO,NGANZAI,,BORNO,MONGUNO,,17,91,4,9,13,3,9,12,7,11,18,13,16,29,6,13,19,5,16,0,0,19,0,0,1,1,0,0,,,No,BORNO,NGANZAI,GAJIRAM,Place of origin,Lack of safety,None,None,None,>75%,None,<25%,<25%,<75%,Blankets/Mats,Mosquito nets,Bucket/Jerry Can,On-site (<10 mn),<50 %,Yes,Hand pumps,Hand pumps,<5 ltr,Yes,None,No,Not so good (Not hygienic),2,No,No,No,No waste disposal system,2,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,Yes,No,No,No,No,No,Fever,Malaria,Cough,No,Yes,Off-site (>3 km),INGO,No,None,No answer,Unknown,Collecting firewood,12,Yes,Yes,Yes,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Local Leader,Safety and Security,Yes,3854
Nigeria,13,11/22/2016,BO,BORNO,BO13,JERE,BO1309,OLD MAIDUGURI,BO_S067,FARIA BUZU CAMP,INFORMAL,13.18924,11.87071,Spontaneous,Collective Settlement/Centre,,5/5/2016,Unknown,,Yes,,Private Building,Self-made tents,No,N/A,,,No,,,,Yes,No,No,No,No,No,No,No,No,BORNO,NGALA,NGALA WARD,BORNO,DIKWA,MUDU / KAZA,45,240,9,6,15,28,37,65,22,37,59,41,51,92,4,5,9,11,9,1,1,9,0,0,2,3,1,0,5/5/2016,11/11/2016,No,BORNO,NGALA,NGALA WARD,Place of origin,Lack of safety,<25%,<25%,>75%,None,None,None,None,None,Blankets/Mats,Mosquito nets,Bucket/Jerry Can,On-site (<10 mn),>50 %,No,Hand pumps,Hand pumps,5 - 10 ltr,No,Taste,Yes,Non usable,0,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Cough,Yes,Yes,Off-site (>3 km),Government,Yes,Off-site,<2 km,<25%,Daily labourer,25,Yes,Yes,No,Yes,No,Self organized,None,None,None,None,None,0,0,Yes,No,No,No,No,Good,Good,No lighting,No,N/A,,Authorities,Safety and Security,No,3963
