country,round,survey_date,,site_region,,site_province,,site_district,site_id,site_name,,site_longitude,site_latitude,site_class,site_type,,,site_date_open,,,site_access,site_area,site_owner,site_shelter,smc_exist,smc_community,,,sma_exist,sma_type,,,regist_activity,,support_wash,health_support,support_shelter,support_food,support_protect,support_edu,support_live,,,,,,,,,n_family,n_total,n_infants_male,n_infants_female,n_infants,n_child_male,n_child_female,n_child,n_youth_male,n_youth_female,n_youth,n_adult_male,n_adult_female,n_adult,n_elder_male,n_elder_female,n_elder,n_pregnant,n_lactating,n_pwd,,n_child_unacc,n_child_sep,n_orphan,n_hoh_female,n_hoh_male,n_hoh_child,,,,,,,,,,,,,,,per_hh_no_shelter,per_hh_tents,per_hh_makeshift,per_hh_indoors,per_hh_electricity,per_hh_safe_cooking,per_hh_private,per_hh_nets,nfi_a,nfi_b,nfi_c,water_location,water_operational,,,water_source_np,water_source_p,water_avg,water_potable,water_problem,water_remark,latrine_cond,n_latrine,latrine_gender,bathing_gender,latrine_lock,hyg_waste,n_garbage,garbage_problem,hyg_station,hyg_evidence,,hyg_open_def,hyg_drainage,food_access,food_market,food_freq,food_source,,food_sup_child,food_sup_lac,,,,,,,health_medicine,health_center,health_location,health_provider,edu_access,edu_location,edu_distance,per_sch,,,,,,,,,,,,,,,,,,,,,,,,,,n_hh_income,job_access,,,sec_provided,,sec_provider,sec_issue,sec_gbv,,sec_child_issue,,n_space_child,n_space_female,,,unsafe_female,unsafe_male,unsafe_child,,,site_lighting,job_abr,job_abr_in,job_abr_prom,,,,,,,,,
Nigeria,16,4/4/2017,AD,ADAMAWA,AD20,YOLA NORTH,AD2007,LIMAWA,HC1509,ZANGO,NULL,12.46094,9.2848,Host Communities,Host Communities,Host Communities,,,Unknown,,Yes,,Private Building,Individual house,No,No,,,No,,,,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Insurgency ,,,,,,,,21,84,0,1,1,4,8,12,13,20,33,15,23,38,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,No,,ADAMAWA,YOLA NORTH,LIMAWA,Place of origin,House damaged/destroyed,None,None,>75%,<25%,<25%,None,None,Mosquito nets,Blankets/Mats,Plastic sheeting,Plastic sheeting,On-site (<10 mn),>50 %,Yes,Yes,Unprotected well,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),0,No,Yes,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Cough,Fever,Malaria,No,Yes,Off-site (<3 km),Government,Yes,Off-site,<2 km,<50%,39,6,2,8,14,8,22,6,3,9,Fees or costs,Lack of school supplies,Distance to the school (too far),,No,,No,Yes,No damage,No,N/A,N/A,N/A,N/A,Collecting firewood,0,Yes,No,No,Yes,No,Self organized,None,None,None,None,None,0,0,Yes,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,,Radio,,Religious leader,,<50%,Morning,Information about needs in the community,Distribution,No
Nigeria,16,4/8/2017,AD,ADAMAWA,AD20,YOLA NORTH,AD2007,LIMAWA,HC1510,ANGWAN TANA,NULL,12.46986,9.24096,Host Communities,Host Communities,Host Communities,,,Unknown,,Yes,,Private Building,Individual house,No,No,,,No,,,,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Insurgency ,,ADAMAWA,MADAGALI,,ADAMAWA,MICHIKA,,13,51,0,0,0,4,6,10,5,13,18,10,13,23,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,No,,ADAMAWA,MADAGALI,,Place of origin,House damaged/destroyed,None,None,>75%,<25%,<25%,None,None,Blankets/Mats,Mosquito nets,Plastic sheeting,Plastic sheeting,On-site (<10 mn),>50 %,Yes,Yes,Protected well,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),0,No,Yes,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Cough,Malaria,Diarrhea,No,Yes,Off-site (<3 km),Government,Yes,Off-site,<2 km,<50%,24,4,4,8,7,5,12,4,0,4,Fees or costs,Lack of school supplies,Distance to the school (too far),,No,,No,Yes,No damage,No,N/A,N/A,N/A,N/A,Petty trade,0,Yes,Yes,Yes,Yes,No,Self organized,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,,Radio,,Religious leader,,<75%,Morning,Information about needs in the community,Distribution,No
Nigeria,16,4/8/2017,AD,ADAMAWA,AD20,YOLA NORTH,AD2006,KARENA,HC1511,NYIBANGO,NULL,12.43481,9.229,Host Communities,Host Communities,Host Communities,,7/17/2014,Unknown,,Yes,,Private Building,Individual house,No,No,,,No,,,,Yes,No,No,No,Yes,No,No,No,No,Insurgency ,,ADAMAWA,MADAGALI,,ADAMAWA,MICHIKA,,195,729,7,15,22,26,41,67,119,251,370,115,145,260,6,4,10,5,13,0,10,0,0,0,2,3,0,0,0,0,0,0,7/17/2014,7/19/2014,No,,ADAMAWA,MADAGALI,,Place of origin,Lack of safety,None,None,>75%,<50%,<25%,<25%,<75%,Blankets/Mats,Kitchen sets,Mosquito nets,Mosquito nets,Off-site (<10 mn),>50 %,Yes,No,Hand pumps,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Malnutrition,Yes,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<5 km,<75%,279,7,13,20,69,71,140,62,57,119,Fees or costs,Lack of teachers,Work at the house,,No,,Yes,Yes,No damage,No,N/A,N/A,N/A,N/A,Farming,0,Yes,Yes,Yes,No,No,None,None,None,None,None,None,0,0,Yes,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,,Radio,,Local leader/Community leader,,<25%,Evening,Information about needs in the community,Distribution,No
Nigeria,16,4/7/2017,AD,ADAMAWA,AD20,YOLA NORTH,AD2006,KARENA,HC1512,BACHURE,NULL,12.42556,9.24571,Host Communities,Host Communities,Host Communities,,7/9/2014,Unknown,,Yes,,Private Building,Individual house,No,No,,,No,,,,Yes,No,No,No,Yes,No,No,No,No,Insurgency ,,ADAMAWA,MADAGALI,SHELMI / SUKUR/ VAPURA,ADAMAWA,MICHIKA,MICHIKA  II,201,782,2,5,7,29,41,70,175,204,379,150,169,319,3,4,7,3,7,0,7,0,0,0,2,4,0,0,0,0,0,0,7/9/2014,7/12/2014,No,,ADAMAWA,MADAGALI,SHELMI / SUKUR/ VAPURA,Place of origin,House damaged/destroyed,None,None,>75%,<75%,<50%,<75%,<50%,Blankets/Mats,Kitchen sets,Mosquito nets,Mosquito nets,Off-site (<10 mn),>50 %,Yes,No,Hand pumps,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",No,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Cough,Yes,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<2 km,<75%,315,3,2,5,65,55,120,105,85,190,Fees or costs,Lack of school supplies,Work in the fields,,Yes,0,Yes,Yes,No damage,No,N/A,N/A,N/A,N/A,Farming,0,No,Yes,Yes,No,No,None,None,None,None,None,None,0,0,Yes,No,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,,Radio,,"Friends, neighbors and family",,<75%,Morning,Information about needs in the community,Safety and Security,No
Nigeria,16,4/7/2017,AD,ADAMAWA,AD20,YOLA NORTH,AD2009,NASSARAWO,HC1513,NASARAWA BCH,NULL,12.44118,9.28399,Host Communities,Host Communities,Host Communities,,6/30/2014,Unknown,,Yes,,Private Building,Individual house,No,No,,,No,,,,Yes,No,No,No,Yes,No,No,No,Yes,Insurgency ,,ADAMAWA,MICHIKA,,ADAMAWA,MADAGALI,K/WURO NGAYANDI,37,207,1,3,4,8,11,19,37,61,98,36,43,79,3,4,7,5,9,0,7,0,0,0,0,0,0,0,0,0,0,0,,,No,,ADAMAWA,MICHIKA,,Place of origin,Lack of safety,None,<25%,<50%,<50%,<50%,<50%,<50%,Blankets/Mats,Mosquito nets,Kitchen sets,Kitchen sets,Off-site (<10 mn),100%,Yes,No,Hand pumps,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,No,Yes,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Malnutrition,Yes,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<2 km,<50%,116,1,2,3,26,29,55,31,27,58,Lack of school supplies,Distance to the school (too far),Work at the house,,No,,No,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,0,Yes,Yes,Yes,No,No,None,None,None,None,None,None,0,0,Yes,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,,Radio,,"Friends, neighbors and family",,<50%,Evening,Information about needs in the community,Other relief assistance,No
Nigeria,16,4/6/2017,AD,ADAMAWA,AD20,YOLA NORTH,AD2006,KARENA,HC1514,KAREWA PRIMARY SCH,NULL,12.44425,9.24776,Host Communities,Host Communities,Host Communities,,7/15/2014,Unknown,,Yes,,Private Building,Individual house,No,No,,,No,,,,Yes,No,No,No,Yes,Yes,No,No,Yes,Insurgency ,,ADAMAWA,MADAGALI,K/WURO NGAYANDI,ADAMAWA,MADAGALI,GULAK,191,721,4,4,8,66,101,167,98,126,224,123,182,305,10,7,17,4,8,0,17,0,0,0,0,3,0,0,0,0,0,0,7/15/2014,7/17/2014,No,,ADAMAWA,MADAGALI,K/WURO NGAYANDI,Place of origin,Lack of safety,None,None,>75%,<50%,<50%,<50%,<50%,Blankets/Mats,Mosquito nets,Kitchen sets,Kitchen sets,Off-site (<10 mn),>50 %,Yes,Yes,Hand pumps,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Malaria,Yes,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<2 km,<75%,140,0,0,0,28,32,60,43,37,80,Fees or costs,Distance to the school (too far),Work at the house,,Yes,0,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,0,Yes,No,Yes,No,No,None,None,None,None,None,None,0,0,Yes,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,,Radio,,"Friends, neighbors and family",,<50%,Evening,Information about needs in the community,Safety and Security,No
Nigeria,16,4/6/2017,AD,ADAMAWA,AD20,YOLA NORTH,AD2003,DOUBELI,HC1515,GDSS DAUBED,NULL,12.44974,9.28616,Host Communities,Host Communities,Host Communities,,,Unknown,,Yes,,Private Building,Individual house,No,No,,,No,,,,Yes,No,No,YES,Yes,No,Yes,No,Yes,Insurgency ,,YOBE,DAMATURU,BINDIGARI/FAWARI,ADAMAWA,MADAGALI,GULAK,133,494,1,4,5,35,49,84,45,69,114,131,158,289,1,1,2,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,,,No,,YOBE,DAMATURU,BINDIGARI/FAWARI,Place of origin,No livelihood,None,None,>75%,<25%,<25%,<25%,<25%,Blankets/Mats,Mosquito nets,Soap,Soap,Off-site (<10 mn),>50 %,Yes,No,Hand pumps,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Malnutrition,Fever,No,Yes,On-site (<3 km),Government,Yes,Off-site,<1 km,<50%,0,40,22,62,38,24,62,24,16,40,Fees or costs,Lack of school supplies,Work at the house,,Yes,1,No,Yes,No damage,No,Yes,N/A,N/A,N/A,Petty trade,0,Yes,No,No,Yes,No,Self organized,None,None,None,None,None,0,0,Yes,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,,Radio,,Religious leader,,<50%,Morning,Information about needs in the community,Distribution,No
Nigeria,16,4/7/2017,AD,ADAMAWA,AD20,YOLA NORTH,AD2004,GWADABAWA,HC1516,80 UNIT,NULL,12.45781,9.23585,Host Communities,Host Communities,Host Communities,,,Unknown,,Yes,,Private Building,Individual house,No,No,,,No,,,,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Insurgency ,,,,,,,,10,51,0,0,0,4,8,12,4,8,12,12,15,27,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,No,,ADAMAWA,YOLA NORTH,GWADABAWA,"None, stay here",House damaged/destroyed,None,None,>75%,<25%,<25%,None,None,Mosquito nets,Blankets/Mats,Plastic sheeting,Plastic sheeting,On-site (<10 mn),>50 %,Yes,Yes,Hand pumps,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,Yes,No,Burning,0,No,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",No,Irregular,Cash,No,No,No,No,No,No,Cough,Malaria,Diarrhea,No,Yes,Off-site (<3 km),Government,Yes,On-site,<1 km,<25%,20,5,3,8,5,2,7,3,2,5,Fees or costs,Distance to the school (too far),Work at the house,,No,0,No,No,No damage,No,Yes,N/A,N/A,N/A,Petty trade,0,Yes,No,No,Yes,No,Self organized,None,None,None,None,Non-affected groups are given humanitarian assistance,0,0,Yes,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,,Radio,,Religious leader,,<25%,Morning,Information about needs in the community,Distribution,No
Nigeria,16,4/4/2017,GM,GOMBE,GM06,GOMBE,GM0611,SHAMAKI,HC1517,KAGARAWAL,NULL,11.18674,10.29972,Host Communities,Host Communities,Host Communities,,4/3/2014,Unknown,,Yes,,Private Building,Host family house,No,No,,,No,,,,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Insurgency ,,BORNO,DAMBOA,DAMBOA,,,,279,1622,16,14,30,298,349,647,292,120,412,264,254,518,8,7,15,37,40,0,15,11,0,0,13,4,0,0,0,0,0,0,4/3/2014,5/2/2016,No,,BORNO,DAMBOA,DAMBOA,Place of origin,House damaged/destroyed,None,None,>75%,>75%,<75%,None,<50%,Mosquito nets,Plastic sheeting,Hygiene kits,Hygiene kits,On-site (<10 mn),<50 %,No,No,Hand pumps,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),282,No,No,No,Garbage pit,3,No,Yes,Yes,No,No,Yes,"Yes, on site",No,Irregular,Cash,No,No,No,No,No,No,Malnutrition,Cough,Diarrhea,No,Yes,Off-site (>3 km),Government,Yes,On-site,<1 km,<75%,872,271,189,460,78,166,244,42,126,168,Fees or costs,Lack of teachers,Work at the house,,Yes,6,Yes,Yes,No damage,Yes,N/A,Yes,N/A,N/A,Daily labourer,112,Yes,No,No,Yes,No,Local Authorities,None,None,None,None,Not enough assistance for all entitled,0,0,Yes,No,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,,Radio,,Local leader/Community leader,,>75%,Evening,Information about needs in the community,Safety and Security,No
Nigeria,16,4/7/2017,AD,ADAMAWA,AD20,YOLA NORTH,AD2007,LIMAWA,HC1518,LIMAWA,NULL,12.75985,9.2815,Host Communities,Host Communities,Host Communities,,,Unknown,,Yes,,Private Building,Individual house,No,No,,,No,,,,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Insurgency ,,ADAMAWA,MADAGALI,,ADAMAWA,MADAGALI,,50,196,0,1,1,28,33,61,30,41,71,27,36,63,0,0,0,3,1,0,0,0,0,0,2,1,0,0,0,0,0,0,,,No,,,,,Place of origin,Lack of safety,None,None,>75%,<25%,<50%,<50%,<25%,Mosquito nets,Bucket/Jerry Can,Kitchen sets,Kitchen sets,Off-site (<10 mn),>50 %,Yes,Yes,Hand pumps,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,Yes,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Cough,Malaria,Fever,No,Yes,Off-site (<3 km),Government,Yes,Off-site,<1 km,<50%,93,22,10,32,18,12,30,21,10,31,Fees or costs,Lack of teachers,Work in the fields,,No,0,No,Yes,No damage,No,Yes,N/A,N/A,N/A,Petty trade,0,Yes,No,No,Yes,No,Self organized,None,None,None,None,None,0,0,Yes,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,,Radio,,Religious leader,,<50%,Morning,Information about needs in the community,Distribution,No
Nigeria,16,4/10/2017,BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,HC1519,KULOLORI,NULL,13.126119,11.809754,Host Communities,Host Communities,Host Communities,,,Unknown,,Yes,,Private Building,Host family house,No,No,,,No,,,,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Insurgency ,,BORNO,MONGUNO,MONGUNO,BORNO,MONGUNO,MOFIO,2201,11445,348,411,759,1128,1622,2750,1921,2442,4363,1296,1864,3160,192,221,413,230,903,21,413,31,11,48,235,39,0,4,8,0,12,1,1/1/2015,,No,,BORNO,MONGUNO,MONGUNO,Place of origin,Accessibility,None,<25%,>75%,<75%,<75%,<25%,<75%,Blankets/Mats,Kitchen sets,Hygiene kits,Hygiene kits,On-site (>10 mn),>50 %,Yes,No,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Burning,0,No,Yes but no soap/water inside,No,Yes,No,No,"Yes, off site",Yes,Irregular,Cash,Yes,Yes,No,Yes,No,No,RTI,Cough,Fever,Yes,Yes,Off-site (<3 km),INGO,Yes,Off-site,<5 km,<75%,6013,973,677,1650,1038,903,1941,1404,1018,2422,Fees or costs,Fear of violence,"School is occupied (by families, military, etc.)",,Yes,20,Yes,Yes,No damage,Yes,N/A,Yes,N/A,N/A,Collecting firewood,0,Yes,Yes,Yes,Yes,Yes,Self organized,Alcohol/drug-related disturbance,Domestic violence,Other forms of exploitation (forced labor/forced begging),Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,,Radio,,"Friends, neighbors and family",,>75%,Morning,Feedback (positive or negative) about the services in the  site,Distribution,No
Nigeria,16,4/5/2017,BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,HC1520,SULEIMANTI,NULL,13.134235,11.798115,Host Communities,Host Communities,Host Communities,,,Unknown,,Yes,,Private Building,Host family house,Yes,Yes,,,No,,,,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Insurgency ,,BORNO,KONDUGA,MASBA / DALWA WEST,BORNO,DAMBOA,BEGO/YERWA/NGURNA,910,7147,40,65,105,321,570,891,1299,1869,3168,1060,1525,2585,249,149,398,57,160,17,398,0,0,17,13,9,0,0,0,0,0,0,5/22/2014,,No,,BORNO,KONDUGA,MASBA / DALWA WEST,Place of origin,Lack of safety,None,<75%,>75%,>75%,<75%,<50%,<75%,Plastic sheeting,Blankets/Mats,Kitchen sets,Kitchen sets,On-site (<10 mn),<50 %,Yes,No,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,Yes,No,No,"Yes, on site",Yes,Irregular,Cash,Yes,Yes,No,Yes,No,No,Cough,RTI,Fever,Yes,Yes,Off-site (<3 km),INGO,Yes,Off-site,<2 km,<75%,3702,320,214,534,1045,793,1838,824,506,1330,Fees or costs,Distance to the school (too far),"School is occupied (by families, military, etc.)",,Yes,12,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Collecting firewood,0,Yes,Yes,Yes,Yes,Yes,Self organized,Alcohol/drug-related disturbance,Domestic violence,Other forms of exploitation (forced labor/forced begging),Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,,Radio,,Local leader/Community leader,,<75%,Morning,Information about needs in the community,Situation in areas of origin,No
Nigeria,16,4/11/2017,BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,HC1521,ABUJA TALAKAWA,NULL,13.118611,11.810476,Host Communities,Host Communities,Host Communities,,,Unknown,,Yes,,Private Building,Host family house,No,No,,,No,,,,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Insurgency ,,BORNO,DAMBOA,KAFA / MAFI,BORNO,KONDUGA,MASBA / DALWA WEST,2361,11807,206,283,489,1166,1313,2479,1811,2606,4417,1606,2311,3917,241,264,505,818,534,52,505,0,0,240,104,54,0,4,2,0,0,2,,,No,,BORNO,DAMBOA,MULGWAI / KOPCHI,Place of origin,Lack of safety,<25%,None,>75%,<75%,<75%,<50%,<75%,Blankets/Mats,Kitchen sets,Hygiene kits,Hygiene kits,On-site (>10 mn),<50 %,Yes,No,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Burning,0,Yes,Yes but no soap/water inside,Yes,Yes,No,No,"Yes, on site",Yes,Irregular,Cash,Yes,Yes,No,No,No,No,Cough,RTI,Fever,Yes,Yes,Off-site (>3 km),Government,Yes,On-site,<2 km,<75%,5904,877,610,1487,1150,705,1855,1456,1106,2562,Fees or costs,Fear of violence,"School is occupied (by families, military, etc.)",,Yes,82,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Petty trade,0,Yes,Yes,Yes,Yes,Yes,Self organized,Alcohol/drug-related disturbance,Domestic violence,Early/forced marriage,Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,,Radio,,"Friends, neighbors and family",,>75%,Morning,Information about needs in the community,Distribution,No
Nigeria,16,4/4/2017,BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,HC1522,KUSHERI,NULL,13.135981,11.790669,Host Communities,Host Communities,Host Communities,,,Unknown,,Yes,,Private Building,Host family house,Yes,Yes,,,No,,,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,,BORNO,KONDUGA,MASBA / DALWA WEST,BORNO,DAMBOA,KAFA / MAFI,820,2343,73,83,156,329,187,516,395,331,726,328,312,640,148,157,305,43,202,6,305,25,14,5,241,211,0,0,0,0,0,9,,,No,,BORNO,KONDUGA,MASBA / DALWA WEST,Place of origin,Lack of safety,<25%,None,>75%,<75%,>75%,<75%,<50%,Blankets/Mats,Kitchen sets,Kitchen sets,Kitchen sets,On-site (<10 mn),>50 %,Yes,No,Hand pumps,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Burning,0,Yes,Yes,No,Yes,No,No,"Yes, on site",No,Irregular,Distribution,Yes,Yes,No,Yes,Yes,No,Cough,RTI,Fever,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<1 km,<75%,869,54,89,143,185,224,409,146,17,163,Fees or costs,"School is occupied (by families, military, etc.)",N/A,,Yes,4,Yes,Yes,No damage,Yes,N/A,Yes,N/A,N/A,Collecting firewood,0,Yes,Yes,Yes,Yes,Yes,Self organized,Alcohol/drug-related disturbance,Domestic violence,Other forms of exploitation (forced labor/forced begging),Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,,Radio,,Local leader/Community leader,,<50%,Morning,Feedback (positive or negative) about the services in the  site,Registration,No
Nigeria,16,4/5/2017,BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,HC1523,DAMBOA ROAD,NULL,13.115011,11.806358,Host Communities,Host Communities,Host Communities,,,Unknown,,Yes,,Private Building,Host family house,Yes,Yes,,,No,,,,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Insurgency ,,BORNO,BAMA,SHEHURI / HAUSARI / MAIRI,BORNO,ABADAM,MALLAMFATORI KESSA,1395,7442,32,54,86,267,453,720,952,1768,2720,1475,2121,3596,116,204,320,120,171,15,320,0,0,38,71,4,0,0,0,0,0,0,,,No,,BORNO,BAMA,SHEHURI / HAUSARI / MAIRI,Place of origin,Lack of safety,None,None,>75%,<75%,<75%,<75%,<75%,Plastic sheeting,Hygiene kits,Kitchen sets,Kitchen sets,Off-site (<10 mn),<50 %,No,No,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Burning,0,No,Yes but no soap/water inside,No,Yes,No,No,"Yes, off site",Yes,Irregular,Cash,Yes,Yes,No,Yes,No,No,Cough,RTI,Fever,Yes,Yes,Off-site (<3 km),Government,Yes,On-site,<1 km,<75%,3087,260,107,367,952,567,1519,816,385,1201,Fees or costs,Fear of violence,"School is occupied (by families, military, etc.)",,Yes,57,Yes,Yes,No damage,Yes,N/A,Yes,N/A,N/A,Petty trade,0,Yes,Yes,Yes,Yes,Yes,Self organized,Alcohol/drug-related disturbance,Domestic violence,Other forms of exploitation (forced labor/forced begging),Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,,Radio,,"Friends, neighbors and family",,>75%,Morning,Information about needs in the community,Situation in areas of origin,Yes
Nigeria,16,4/8/2017,BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,HC1524,BULUNKUTU KASUWA,NULL,13.092634,11.829631,Host Communities,Host Communities,Host Communities,,,Unknown,,Yes,,Private Building,Host family house,No,No,,,No,,,,Yes,Yes,Yes,YES,Yes,Yes,Yes,Yes,Yes,Insurgency ,,BORNO,BAMA,KASUGULA,BORNO,KUKAWA,DORO / DUGURI,287,1557,7,11,18,59,103,162,201,380,581,319,405,724,30,42,72,53,89,10,72,12,7,37,58,3,0,14,5,3,0,0,,,No,,BORNO,BAMA,KASUGULA,Place of origin,Lack of safety,None,<25%,>75%,>75%,>75%,<50%,<75%,Blankets/Mats,Hygiene kits,Kitchen sets,Kitchen sets,On-site (<10 mn),>50 %,Yes,No,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Burning,0,No,Yes,Yes,Yes,No,Yes,"Yes, on site",Yes,Irregular,Cash,Yes,Yes,No,Yes,No,No,Cough,RTI,RTI,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<75%,678,60,37,97,227,110,337,153,91,244,Fees or costs,Work at the house,"School is occupied (by families, military, etc.)",,Yes,27,Yes,No,No damage,Yes,N/A,Yes,N/A,N/A,Petty trade,0,Yes,Yes,Yes,Yes,Yes,Self organized,Alcohol/drug-related disturbance,Domestic violence,Other forms of exploitation (forced labor/forced begging),Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,,Telephone voice call,,"Friends, neighbors and family",,<75%,Morning,Information about needs in the community,Distribution,No
