country,round,survey_date,,site_region,,site_province,,site_district,site_id,site_name,,site_longitude,site_latitude,site_class,site_type,,,site_date_open,,,site_access,site_area,site_owner,site_shelter,smc_exist,smc_community,,,sma_exist,sma_type,,,regist_activity,,support_wash,health_support,support_shelter,support_food,support_protect,support_edu,support_live,,,,,,,,,n_family,n_total,n_infants_male,n_infants_female,n_infants,n_child_male,n_child_female,n_child,n_youth_male,n_youth_female,n_youth,n_adult_male,n_adult_female,n_adult,n_elder_male,n_elder_female,n_elder,n_pregnant,n_lactating,n_pwd,,n_child_unacc,n_child_sep,n_orphan,n_hoh_female,n_hoh_male,n_hoh_child,,,,,,,,,,,,,,,per_hh_no_shelter,per_hh_tents,per_hh_makeshift,per_hh_indoors,per_hh_electricity,per_hh_safe_cooking,per_hh_private,per_hh_nets,nfi_a,nfi_b,nfi_c,water_location,water_operational,,,water_source_np,water_source_p,water_avg,water_potable,water_problem,water_remark,latrine_cond,n_latrine,latrine_gender,bathing_gender,latrine_lock,hyg_waste,n_garbage,garbage_problem,hyg_station,hyg_evidence,,hyg_open_def,hyg_drainage,food_access,food_market,food_freq,food_source,,food_sup_child,food_sup_lac,,,,,,,health_medicine,health_center,health_location,health_provider,edu_access,edu_location,edu_distance,per_sch,,,,,,,,,,,,,,,,,,,,,,,,,,n_hh_income,job_access,,,sec_provided,,sec_provider,sec_issue,sec_gbv,,sec_child_issue,,n_space_child,n_space_female,,,unsafe_female,unsafe_male,unsafe_child,,,site_lighting,job_abr,job_abr_in,job_abr_prom,,,,,,,,,,,,,,,,,,
Nigeria,17,5/12/2017,AD,ADAMAWA,AD10,MADAGALI,AD1007,PALLAM,HC1813,PALLAM B,NULL,13.48585,10.73757,Host Communities,Host Communities,Host Communities,NULL,02/11/16,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,No,No,Yes,Yes,Yes,No,Yes,Insurgency ,NULL,ADAMAWA,MADAGALI,GULAK,ADAMAWA,MADAGALI,DUHU/ SHUWA,294,1477,7,8,15,104,125,229,200,288,488,360,381,741,2,2,4,100,65,0,4,0,0,0,0,0,0,0,2,2,0,0,42676,42852,No,NULL,ADAMAWA,MADAGALI,GULAK,Place of origin,Lack of safety,None,<25%,<50%,<75%,None,<50%,<25%,<75%,Soap,Kitchen sets,Mosquito nets,Off-site (>10 mn),>50 %,Yes,No,Protected well,Protected well,10 - 15 ltr,No,Taste,Yes,Not so good (Not hygienic),2,No,No,No,Burning,2,Yes,Yes but no soap/water inside,No,No,No,Yes,"Yes, on site",Yes,Irregular,Cultivated,No,No,No,No,No,No,Malaria,Fever,Diarrhea,Yes,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<2 km,<50%,470,11,10,21,76,54,130,181,138,319,School is damaged or destroyed,Fear of violence,Violence/risks at the school or to/from the school,NULL,Yes,0,Yes,Yes,Slightly damaged,No,N/A,N/A,N/A,N/A,Agro-pastoralism,0,Yes,Yes,Yes,Yes,Yes,Local Authorities,Friction with host community,Exchange of goods/food for sex,Other forms of exploitation (forced labor/forced begging),Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,0,0,No,Yes,Yes,Yes,Yes,Good,Excellent,"Yes, there is lighting and it is adequate",No,N/A,NULL,Radio,NULL,Local leader/Community leader,NULL,<25%,Morning,Information about needs in the community,Shelter,Yes,6. Marghi,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/12/2017,AD,ADAMAWA,AD10,MADAGALI,AD1007,PALLAM,HC1814,DZUEL,NULL,13.49602,10.76145,Host Communities,Host Communities,Host Communities,NULL,02/11/16,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,No,No,Yes,Yes,Yes,No,Yes,Insurgency ,NULL,ADAMAWA,MADAGALI,GULAK,ADAMAWA,MADAGALI,DUHU/ SHUWA,86,432,6,7,13,50,68,118,67,80,147,50,100,150,2,2,4,12,19,0,4,0,0,0,4,0,0,1,0,0,0,0,42676,42852,No,NULL,ADAMAWA,MADAGALI,GULAK,Place of origin,House damaged/destroyed,None,<25%,<50%,<75%,<25%,<50%,<50%,<75%,Plastic sheeting,Mosquito nets,Blankets/Mats,Off-site (>10 mn),>50 %,Yes,No,Hand pumps,Hand pumps,10 - 15 ltr,No,Taste,Yes,Not so good (Not hygienic),5,No,No,No,Burning,4,No,Yes but no soap/water inside,No,No,No,Yes,"Yes, on site",Yes,Irregular,Cultivated,No,No,No,No,No,No,Cough,Fever,Malaria,Yes,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<2 km,<50%,198,21,30,51,47,38,85,33,29,62,School is damaged or destroyed,Fear of violence,Violence/risks at the school or to/from the school,NULL,Yes,10,Yes,Yes,Slightly damaged,No,Yes,N/A,N/A,N/A,Agro-pastoralism,6,Yes,Yes,Yes,Yes,Yes,Local Authorities,Friction with host community,Exchange of goods/food for sex,Other forms of exploitation (forced labor/forced begging),Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,0,0,No,Yes,Yes,Yes,Yes,Good,Excellent,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio,NULL,Local leader/Community leader,NULL,<25%,Morning,Information about needs in the community,Shelter,Yes,6. Marghi,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/13/2017,AD,ADAMAWA,AD10,MADAGALI,AD1010,WULA,HC1815,MANGO,NULL,13.5778,10.7925,Host Communities,Host Communities,Host Communities,NULL,19/02/17,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,No,No,Yes,Yes,Yes,No,Yes,Insurgency ,NULL,ADAMAWA,MADAGALI,SHELMI / SUKUR/ VAPURA,ADAMAWA,MADAGALI,BABEL,87,435,4,4,8,36,99,135,49,67,116,68,105,173,2,1,3,56,8,0,3,0,0,0,0,0,0,1,2,0,0,0,42785,42827,No,NULL,ADAMAWA,MADAGALI,SHELMI / SUKUR/ VAPURA,Place of origin,Lack of safety,None,None,<50%,<75%,None,<50%,<75%,<75%,Blankets/Mats,Plastic sheeting,Bucket/Jerry Can,Off-site (>10 mn),>50 %,Yes,No,Hand pumps,Hand pumps,10 - 15 ltr,No,Taste,Yes,Not so good (Not hygienic),4,No,No,No,Burning,3,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cultivated,No,No,No,No,No,No,Cough,Fever,Malaria,Yes,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<2 km,<50%,157,34,13,47,47,21,68,19,23,42,School is damaged or destroyed,Violence/risks at the school or to/from the school,Fear of violence,NULL,Yes,10,Yes,Yes,Slightly damaged,No,Yes,N/A,N/A,N/A,Agro-pastoralism,0,Yes,Yes,Yes,Yes,Yes,Local Authorities,Friction with host community,Exchange of goods/food for sex,Other forms of exploitation (forced labor/forced begging),Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,0,0,No,Yes,Yes,Yes,Yes,Good,Excellent,No lighting,No,N/A,NULL,Radio,NULL,Local leader/Community leader,NULL,<25%,Morning,Information about needs in the community,Shelter,Yes,6. Marghi,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/13/2017,AD,ADAMAWA,AD10,MADAGALI,AD1010,WULA,HC1816,KUSHIRI,NULL,13.59075,10.79849,Host Communities,Host Communities,Host Communities,NULL,19/02/17,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,No,No,Yes,Yes,Yes,No,Yes,Insurgency ,NULL,ADAMAWA,MADAGALI,MADAGALI,ADAMAWA,MADAGALI,SHELMI / SUKUR/ VAPURA,83,418,4,6,10,47,91,138,55,77,132,50,82,132,1,5,6,22,16,0,6,0,0,0,0,0,0,0,0,0,0,0,42785,42827,No,NULL,ADAMAWA,MADAGALI,MADAGALI,Place of origin,Lack of safety,None,<25%,<50%,<75%,None,<25%,<25%,<50%,Hygiene kits,Kitchen sets,Plastic sheeting,Off-site (>10 mn),>50 %,Yes,No,Hand pumps,Hand pumps,10 - 15 ltr,No,Taste,Yes,Not so good (Not hygienic),5,No,No,No,Burning,4,No,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cultivated,No,No,No,No,No,No,Malaria,Cough,Diarrhea,Yes,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<2 km,<50%,162,13,20,33,42,28,70,35,24,59,School is damaged or destroyed,Distance to the school (too far),Fear of violence,NULL,Yes,14,Yes,Yes,Slightly damaged,No,Yes,N/A,N/A,N/A,Agro-pastoralism,11,Yes,Yes,Yes,Yes,Yes,Local Authorities,Friction with host community,Exchange of goods/food for sex,Other forms of exploitation (forced labor/forced begging),Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,0,0,No,Yes,Yes,Yes,Yes,Good,Excellent,No lighting,No,N/A,NULL,Radio,NULL,Local leader/Community leader,NULL,<25%,Morning,Information about needs in the community,Shelter,Yes,6. Marghi,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/14/2017,AD,ADAMAWA,AD10,MADAGALI,AD1010,WULA,HC1817,HANKO,NULL,13.59355,10.8015,Host Communities,Host Communities,Host Communities,NULL,19/02/17,Unknown,NULL,Yes,NULL,Private Building,Individual house,No,N/A,,,No,NULL,,,No,No,No,No,Yes,Yes,Yes,No,Yes,Insurgency ,NULL,ADAMAWA,MADAGALI,WAGGA,ADAMAWA,MADAGALI,BABEL,27,138,3,5,8,17,21,38,19,24,43,18,27,45,2,2,4,7,10,0,4,0,0,0,0,0,0,0,0,0,0,0,42785,42819,No,NULL,ADAMAWA,MADAGALI,WAGGA,Place of origin,Lack of safety,None,<25%,<50%,<75%,None,<75%,<75%,<50%,Kitchen sets,Mosquito nets,Plastic sheeting,Off-site (>10 mn),>50 %,Yes,No,Hand pumps,Hand pumps,10 - 15 ltr,No,Taste,Yes,Not so good (Not hygienic),3,No,No,No,Burning,3,No,Yes but no soap/water inside,No,No,Yes,Yes,"Yes, on site",Yes,Irregular,Cultivated,No,No,No,No,No,No,Fever,Malaria,Cough,Yes,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<2 km,<50%,51,3,5,8,14,10,24,10,9,19,School is damaged or destroyed,Violence/risks at the school or to/from the school,Fear of violence,NULL,Yes,8,Yes,Yes,Slightly damaged,No,Yes,N/A,N/A,N/A,Agro-pastoralism,10,Yes,Yes,Yes,Yes,Yes,Local Authorities,Friction with host community,Exchange of goods/food for sex,Other forms of exploitation (forced labor/forced begging),Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,0,0,No,Yes,Yes,Yes,Yes,Good,Excellent,No lighting,No,N/A,NULL,Radio,NULL,Local leader/Community leader,NULL,<25%,Morning,Information about needs in the community,Shelter,Yes,6. Marghi,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/14/2017,AD,ADAMAWA,AD10,MADAGALI,AD1010,WULA,HC1818,MUDUVU,NULL,13.5753,10.79493,Host Communities,Host Communities,Host Communities,NULL,19/02/17,Unknown,NULL,Yes,NULL,Private Building,Individual house,No,N/A,,,No,NULL,,,No,No,No,No,Yes,Yes,Yes,No,Yes,Insurgency ,NULL,ADAMAWA,MADAGALI,SHELMI / SUKUR/ VAPURA,ADAMAWA,MADAGALI,BABEL,192,964,7,6,13,45,58,103,87,104,191,305,345,650,2,5,7,100,13,0,7,0,0,0,0,0,0,2,0,2,0,0,42785,42819,No,NULL,ADAMAWA,MADAGALI,SHELMI / SUKUR/ VAPURA,Place of origin,Lack of safety,None,None,<25%,>75%,None,<50%,<50%,<50%,Plastic sheeting,Mosquito nets,Blankets/Mats,Off-site (>10 mn),>50 %,Yes,No,Protected well,Protected well,10 - 15 ltr,No,Taste,Yes,Not so good (Not hygienic),4,No,No,No,Burning,5,Yes,Yes but no soap/water inside,No,No,Yes,Yes,"Yes, on site",Yes,Irregular,Cultivated,No,No,No,No,No,No,Malaria,Fever,Diarrhea,Yes,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<2 km,<50%,220,16,17,33,35,32,67,69,51,120,School is damaged or destroyed,Violence/risks at the school or to/from the school,Fear of violence,NULL,Yes,14,Yes,Yes,Slightly damaged,No,Yes,N/A,N/A,N/A,Agro-pastoralism,11,Yes,Yes,Yes,Yes,Yes,Local Authorities,Friction with host community,Exchange of goods/food for sex,Other forms of exploitation (forced labor/forced begging),Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,0,0,No,Yes,Yes,Yes,Yes,Good,Excellent,No lighting,No,N/A,NULL,Radio,NULL,Local leader/Community leader,NULL,<25%,Morning,Information about needs in the community,Shelter,Yes,6. Marghi,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/12/2017,AD,ADAMAWA,AD07,HONG,AD0705,HILDI,HC1819,MUKUVINYI,NULL,13.16824,10.40369,Host Communities,Host Communities,Host Communities,NULL,15/11/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,BORNO,GWOZA,PULKA/BOKKO,ADAMAWA,MADAGALI,GULAK,16,88,6,4,10,9,12,21,8,11,19,9,14,23,5,10,15,0,10,0,15,0,0,0,4,NULL,0,0,0,0,0,0,41958,41963,No,NULL,BORNO,GWOZA,PULKA/BOKKO,Place of origin,Lack of safety,None,None,None,>75%,<25%,<25%,None,<25%,Mosquito nets,Blankets/Mats,Kitchen sets,On-site (<10 mn),>50 %,Yes,Yes,Unprotected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Burning,0,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Host community donation,No,No,No,No,No,No,Malaria,Fever,Malnutrition,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,>75%,40,12,9,21,4,3,7,7,5,12,Fees or costs,Work in the fields,Work at the house,NULL,Yes,15,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,0,Yes,No,Yes,Yes,No,Military,None,None,None,None,None,0,0,No,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio,NULL,Local leader/Community leader,NULL,<25%,Morning,Information about needs in the community,Safety and Security,No,1.Hausa,NULL,2. Kanuri,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/12/2017,AD,ADAMAWA,AD07,HONG,AD0705,HILDI,HC1820,JALINGO DADAWA,NULL,13.21016,10.38917,Host Communities,Host Communities,Host Communities,NULL,14/11/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,ADAMAWA,MADAGALI,GULAK,ADAMAWA,MADAGALI,MADAGALI,5,35,2,3,5,3,4,7,5,2,7,4,7,11,2,3,5,0,5,0,5,0,0,0,1,0,0,0,0,0,0,0,41957,41963,No,NULL,ADAMAWA,MADAGALI,GULAK,Place of origin,Lack of safety,None,None,None,>75%,None,<25%,None,<25%,Mosquito nets,Blankets/Mats,Kitchen sets,On-site (<10 mn),>50 %,Yes,Yes,Unprotected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Garbage pit,0,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Host community donation,No,No,No,No,No,No,Malaria,Fever,Malnutrition,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,>75%,14,4,3,7,1,2,3,1,3,4,Fees or costs,Lack of school supplies,Fear of violence,NULL,Yes,5,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,0,Yes,No,Yes,Yes,No,Local Authorities,None,None,None,None,None,0,0,No,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,Radio,NULL,Local leader/Community leader,NULL,<25%,Morning,Information about needs in the community,Safety and Security,No,1.Hausa,NULL,6. Marghi,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/12/2017,AD,ADAMAWA,AD07,HONG,AD0705,HILDI,HC1821,GUWU,NULL,13.1744,10.39818,Host Communities,Host Communities,Host Communities,NULL,22/10/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,BORNO,GWOZA,GWOZA TOWN GADAMAYO,ADAMAWA,MICHIKA,MICHIKA  II,13,73,3,4,7,6,9,15,9,11,20,10,12,22,4,5,9,0,7,0,9,0,0,0,3,1,0,0,0,0,0,0,41934,41940,No,NULL,BORNO,GWOZA,GWOZA TOWN GADAMAYO,Place of origin,Lack of safety,None,None,None,>75%,<25%,<25%,None,<25%,Mosquito nets,Blankets/Mats,Kitchen sets,On-site (<10 mn),>50 %,Yes,Yes,Unprotected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Garbage pit,0,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Host community donation,No,No,No,No,No,No,Malaria,Fever,Malnutrition,No,Yes,On-site (>3 km),Government,Yes,On-site,<1 km,>75%,33,8,5,13,4,3,7,7,6,13,Fees or costs,Lack of school supplies,Work at the house,NULL,Yes,8,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,0,Yes,No,Yes,Yes,No,Military,None,None,None,None,None,0,0,No,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio,NULL,Local leader/Community leader,NULL,<25%,Morning,Information about needs in the community,Safety and Security,No,1.Hausa,NULL,2. Kanuri,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/12/2017,AD,ADAMAWA,AD07,HONG,AD0705,HILDI,HC1822,PARAGALDA,NULL,13.1794,10.39873,Host Communities,Host Communities,Host Communities,NULL,24/10/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,ADAMAWA,MADAGALI,GULAK,BORNO,GWOZA,PULKA/BOKKO,11,69,5,3,8,3,12,15,7,12,19,4,10,14,5,8,13,0,8,0,13,0,0,0,4,2,0,0,0,0,0,0,41936,41942,No,NULL,ADAMAWA,MADAGALI,GULAK,Place of origin,Lack of safety,None,None,None,<75%,<25%,<25%,None,<25%,Plastic sheeting,Mosquito nets,Kitchen sets,On-site (<10 mn),>50 %,Yes,Yes,Unprotected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Burning,0,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Host community donation,No,No,No,No,No,No,Malaria,Fever,Malnutrition,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,>75%,34,12,3,15,6,2,8,6,5,11,Lack of school supplies,Work at the house,Work in the fields,NULL,Yes,8,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,0,Yes,No,Yes,Yes,No,Military,None,None,None,None,Non-affected groups are given humanitarian assistance,0,0,No,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio,NULL,Local leader/Community leader,NULL,<25%,Morning,Information about needs in the community,Safety and Security,No,6. Marghi,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/15/2017,AD,ADAMAWA,AD07,HONG,AD0703,GARAHA,HC1823,LARH,NULL,12.84781,10.4069,Host Communities,Host Communities,Host Communities,NULL,12/11/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,BORNO,GWOZA,GWOZA WAKANE / BULABULIN,ADAMAWA,MADAGALI,GULAK,1,10,1,1,2,0,1,1,2,1,3,0,2,2,1,1,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,41955,41964,No,NULL,BORNO,GWOZA,GWOZA WAKANE / BULABULIN,Place of origin,Lack of safety,None,None,None,>75%,None,<25%,None,<25%,Mosquito nets,Blankets/Mats,Kitchen sets,On-site (<10 mn),>50 %,Yes,Yes,Unprotected well,Protected well,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Garbage pit,0,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Host community donation,No,No,No,No,No,No,Diarrhea,Fever,Malnutrition,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,>75%,4,1,0,1,1,1,2,0,1,1,Fees or costs,Work at the house,Work in the fields,NULL,Yes,4,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,0,Yes,No,Yes,Yes,No,Local Authorities,None,None,None,None,None,0,0,No,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,Radio,NULL,Local leader/Community leader,NULL,<25%,Evening,Information about needs in the community,Safety and Security,No,1.Hausa,NULL,2. Kanuri,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/15/2017,AD,ADAMAWA,AD07,HONG,AD0703,GARAHA,HC1824,KWAPRE,NULL,12.84607,10.46736,Host Communities,Host Communities,Host Communities,NULL,13/11/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,ADAMAWA,MADAGALI,GULAK,BORNO,GWOZA,PULKA/BOKKO,3,20,1,1,2,1,4,5,2,3,5,3,2,5,1,2,3,0,2,0,3,6,0,0,1,0,0,0,0,0,0,0,41956,41963,No,NULL,ADAMAWA,MADAGALI,GULAK,Place of origin,Lack of safety,None,None,None,<75%,None,<25%,None,<25%,Mosquito nets,Blankets/Mats,Kitchen sets,On-site (<10 mn),>50 %,Yes,Yes,Unprotected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Garbage pit,0,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Host community donation,No,No,No,No,No,No,Malaria,Fever,Malnutrition,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,>75%,10,4,1,5,1,0,1,2,2,4,Fear of violence,Work at the house,Work in the fields,NULL,Yes,5,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,0,Yes,No,Yes,Yes,No,Local Authorities,None,None,None,None,None,0,0,No,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,Radio,NULL,Local leader/Community leader,NULL,<25%,Evening,Information about needs in the community,Safety and Security,No,1.Hausa,NULL,6. Marghi,NULL,1.Hausa,NULL,No,1.Hausa,NULL
Nigeria,17,5/15/2017,AD,ADAMAWA,AD07,HONG,AD0703,GARAHA,HC1825,HYAU,NULL,12.84922,10.39575,Host Communities,Host Communities,Host Communities,NULL,24/10/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,BORNO,GWOZA,PULKA/BOKKO,ADAMAWA,MICHIKA,MINKISI/ WURO NGIKI,1,7,0,0,0,1,2,3,1,0,1,0,1,1,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,41936,41941,No,NULL,BORNO,GWOZA,PULKA/BOKKO,Place of origin,Lack of safety,None,None,None,>75%,None,<25%,None,<25%,Mosquito nets,Blankets/Mats,Kitchen sets,On-site (<10 mn),>50 %,Yes,Yes,Unprotected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Garbage pit,0,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Host community donation,No,No,No,No,No,No,Malaria,Fever,Malnutrition,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,>75%,4,2,1,3,0,1,1,0,0,0,Fees or costs,Lack of school supplies,Fear of violence,NULL,Yes,3,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,0,Yes,No,Yes,Yes,No,Local Authorities,None,None,None,None,None,0,0,No,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,Radio,NULL,Local leader/Community leader,NULL,<25%,Evening,Information about needs in the community,Safety and Security,No,1.Hausa,NULL,2. Kanuri,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/15/2017,AD,ADAMAWA,AD07,HONG,AD0703,GARAHA,HC1826,BANGA,NULL,12.85171,10.44069,Host Communities,Host Communities,Host Communities,NULL,28/10/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,ADAMAWA,MADAGALI,GULAK,BORNO,GWOZA,NULL,1,5,0,0,0,1,0,1,1,1,2,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,41940,41946,No,NULL,ADAMAWA,MADAGALI,GULAK,Place of origin,Lack of safety,None,None,None,>75%,None,<25%,None,<25%,Blankets/Mats,Mosquito nets,Kitchen sets,On-site (<10 mn),>50 %,Yes,Yes,Protected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Garbage pit,0,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Host community donation,No,No,No,No,No,No,Malaria,Fever,Malnutrition,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,>75%,3,0,1,1,0,1,1,1,0,1,Lack of school supplies,Work at the house,Work in the fields,NULL,Yes,4,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,0,Yes,No,Yes,Yes,No,Local Authorities,None,None,None,None,None,0,0,No,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,Radio,NULL,Local leader/Community leader,NULL,<25%,Evening,Information about needs in the community,Safety and Security,No,1.Hausa,NULL,6. Marghi,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
