country,round,survey_date,,site_region,,site_province,,site_district,site_id,site_name,site_longitude,site_latitude,site_class,site_type,,,site_date_open,,,site_access,site_area,site_owner,site_shelter,smc_exist,smc_community,,,sma_exist,sma_type,,,regist_activity,,support_wash,health_support,support_shelter,support_food,support_protect,support_edu,support_live,,,,,,,n_family,n_total,n_infants_male,n_infants_female,n_infants,n_child_male,n_child_female,n_child,n_youth_male,n_youth_female,n_youth,n_adult_male,n_adult_female,n_adult,n_elder_male,n_elder_female,n_elder,n_pregnant,n_lactating,n_pwd,,,n_child_unacc,n_child_sep,n_orphan,n_hoh_female,n_hoh_male,n_hoh_child,,,,,,,,,per_hh_no_shelter,per_hh_tents,per_hh_makeshift,per_hh_indoors,per_hh_electricity,per_hh_safe_cooking,per_hh_private,per_hh_nets,nfi_a,nfi_b,nfi_c,water_location,water_operational,,water_source_np,water_source_p,water_avg,water_potable,water_problem,water_remark,latrine_cond,n_latrine,latrine_gender,bathing_gender,latrine_lock,hyg_waste,n_garbage,garbage_problem,hyg_station,hyg_evidence,,hyg_open_def,hyg_drainage,food_access,food_market,food_freq,food_source,,food_sup_child,food_sup_lac,,,,,,,health_medicine,health_center,health_location,health_provider,edu_access,edu_location,edu_distance,per_sch,,n_hh_income,job_access,,,sec_provided,,sec_provider,sec_issue,sec_gbv,,sec_child_issue,,n_space_child,n_space_female,,,unsafe_female,unsafe_male,unsafe_child,,,site_lighting,job_abr,job_abr_in,,,,,
Nigeria,14,12/13/2016,GM,GOMBE,GM02,BALANGA,GM0206,KULANI / DEGRE /SIKKAM,HC0923,GURMA ,11.44928,9.61677,Host Communities,Host Communities,Host Communities,NULL,11/7/2014,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,Yes,No,Yes,No,Yes,No,No,ADAMAWA,MUBI NORTH,SABON LAYI,BORNO,NULL,NULL,28,165,5,7,12,25,8,33,21,35,56,35,26,61,0,3,3,3,18,0,0,3,0,0,0,0,0,0,11/7/2014,NULL,No,YOBE,GUJBA,NULL,Place of origin,House damaged/destroyed,None,None,None,>75%,None,>75%,None,>75%,Blankets/Mats,Soap,Hygiene kits,On-site (<10 mn),>50 %,Yes,Hand pumps,Hand pumps,>15 ltr,Yes,None,No,Not so good (Not hygienic),4,No,No,No,Burning,0,No,Yes but no soap/water inside,No,No,No,No,No,Yes,Never,Cultivated,No,No,No,No,No,No,Malaria,Skin disease,Cough,Yes,Yes,Off-site (>3 km),Government,Yes,Off-site,<2 km,<75%,Farming,0,No,Yes,Yes,Yes,No,Community Leaders,None,None,None,None,None,0,0,Yes,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Mobile phone,Situation in areas of origin,No,5155
Nigeria,14,12/13/2016,GM,GOMBE,GM05,FUNAKAYE,GM0509,TONGO,HC0936,TONGO,11.35485,10.71038,Host Communities,Host Communities,Host Communities,NULL,03/23/2015,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,YOBE,GULANI,BARA,YOBE,GULANI,NULL,39,257,14,13,27,21,22,43,39,42,81,37,46,83,12,11,23,41,37,0,0,23,0,0,0,5,1,0,03/23/2015,02/18/2016,No,YOBE,GULANI,BARA,Place of origin,Basic infrastructures damaged/flooded,None,None,None,>75%,<50%,<75%,>75%,<50%,Blankets/Mats,Plastic sheeting,Kitchen sets,On-site (<10 mn),100%,Yes,Unprotected well,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes,Yes,No,No,No,"Yes, on site",Yes,Everyday,Cultivated,No,No,No,No,No,No,Malnutrition,Malaria,Wound infection,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<5 km,<75%,Pastoralism,21,Yes,Yes,Yes,Yes,Yes,Police,Friction anmong site residents,Domestic violence,Other forms of exploitation (forced labor/forced begging),Children involved in WFCL (forced labor/forced begging),None,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio/news,Distribution,No,5150
Nigeria,14,12/13/2016,GM,GOMBE,GM10,SHONGOM,GM1008,KUSHI,HC0942,UNGUWAN KAURI,11.18691,9.59164,Host Communities,Host Communities,Host Communities,NULL,09/15/2014,Unknown,NULL,Yes,NULL,Private Building,Host family house,Yes,Yes,,,Yes,Individual/Private,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,CHIBOK,CHIBOK GARU,ADAMAWA,MUBI SOUTH,NULL,3,18,0,1,1,2,2,4,3,3,6,3,4,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,09/15/2014,2/11/2014,No,BORNO,CHIBOK,CHIBOK GARU,Place of origin,House damaged/destroyed,None,None,None,>75%,<50%,>75%,>75%,<25%,Blankets/Mats,Mosquito nets,Hygiene kits,On-site (<10 mn),<50 %,No,Unprotected well,Hand pumps,>15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,Yes,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Cough,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<2 km,<50%,Daily labourer,0,Yes,Yes,Yes,Yes,Yes,Local Authorities,Alcohol/drug-related disturbance,None,None,None,Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio/news,Situation in areas of origin,No,5131
Nigeria,14,12/13/2016,GM,GOMBE,GM06,GOMBE,GM0608,KUMBIYA - KUMBIYA,HC0955,BAYAN NEPA,11.17089,10.28352,Host Communities,Host Communities,Host Communities,NULL,1/4/2014,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,BAMA,NULL,YOBE,GUJBA,BUNIYADI NORTH / SOUTH,29,170,3,2,5,20,23,43,34,25,59,24,37,61,1,1,2,4,18,0,0,2,5,0,0,9,3,0,1/4/2014,2/3/2014,No,BORNO,BAMA,NULL,Place of origin,House damaged/destroyed,None,None,None,>75%,>75%,<75%,None,<50%,Blankets/Mats,Kitchen sets,Mosquito nets,On-site (<10 mn),>50 %,No,Hand pumps,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Burning,4,No,Yes,Yes,No,No,Yes,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Malnutrition,Malaria,Cough,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<50%,Daily labourer,15,Yes,No,No,Yes,No,Police,None,None,None,None,Not enough assistance for all entitled,0,0,Yes,No,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Local Leader,Other relief assistance,No,5127
Nigeria,14,12/13/2016,AD,ADAMAWA,AD21,YOLA SOUTH,AD2103,BOLE YOLDE PATE,HC0960,SHAGARI II,12.47654,9.18486,Host Communities,Host Communities,Host Communities,NULL,07/21/2015,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,ADAMAWA,MADAGALI,NULL,NULL,NULL,NULL,170,850,10,7,17,45,30,75,86,156,242,259,252,511,3,2,5,15,25,0,0,5,0,0,0,0,0,0,07/20/2015,NULL,No,ADAMAWA,MADAGALI,NULL,Place of origin,Lack of safety,None,None,None,>75%,<50%,<50%,None,<25%,Blankets/Mats,Kitchen sets,Mosquito nets,On-site (<10 mn),<50 %,No,Unprotected well,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,Yes,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, on site",No,Irregular,Cash,No,No,No,No,No,No,Malaria,Cough,Fever,No,Yes,On-site (>3 km),Local clinic,Yes,On-site,<2 km,<50%,Farming,0,No,No,Yes,Yes,No,Local Authorities,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Excellent,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio/news,Safety and Security,No,5256
Nigeria,14,12/13/2016,AD,ADAMAWA,AD21,YOLA SOUTH,AD2107,MAKAMA 'B',HC0966,SANDRA PRY SCH,12.47343,9.21346,Host Communities,Host Communities,Host Communities,NULL,07/15/2015,Unknown,NULL,Yes,NULL,Private Building,School,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,No,Yes,Yes,No,ADAMAWA,YOLA SOUTH,NULL,NULL,NULL,NULL,150,1056,6,13,19,51,40,91,190,171,361,333,242,575,6,4,10,11,23,0,0,10,0,0,0,0,0,0,07/21/2015,NULL,No,ADAMAWA,MADAGALI,NULL,Place of origin,Lack of safety,None,None,None,>75%,<50%,<50%,None,<50%,Kitchen sets,Blankets/Mats,Mosquito nets,On-site (<10 mn),<50 %,Yes,Unprotected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,Yes,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,Yes,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Cough,Malaria,No,Yes,On-site (>3 km),Local clinic,Yes,On-site,<2 km,<50%,Farming,0,No,No,Yes,Yes,No,Local Authorities,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio/news,Safety and Security,No,5236
Nigeria,14,12/13/2016,AD,ADAMAWA,AD21,YOLA SOUTH,AD2105,NGURORE,HC0973,ANGUWAN BAWA,12.23942,9.2875,Host Communities,Host Communities,Host Communities,NULL,NULL,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,No,Yes,No,No,ADAMAWA,MADAGALI,GULAK,NULL,NULL,NULL,13,63,3,2,5,4,2,6,9,11,20,18,14,32,0,0,0,2,6,0,0,0,0,0,0,0,0,0,NULL,NULL,No,ADAMAWA,MADAGALI,GULAK,Place of origin,Lack of safety,None,None,None,>75%,<50%,<50%,None,<50%,Kitchen sets,Blankets/Mats,Mosquito nets,On-site (<10 mn),<50 %,Unknown,Lake/dam,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Cough,Yes,Yes,On-site (<3 km),Local clinic,Yes,Off-site,<2 km,<50%,Petty trade,0,No,Yes,Yes,Yes,No,Local Authorities,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio/news,Safety and Security,No,5233
Nigeria,14,12/13/2016,GM,GOMBE,GM01,AKKO,GM0102,GARKO,HC0978,AGANISTAN,11.18851,10.25699,Host Communities,Host Communities,Host Communities,NULL,9/9/2014,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,No,No,Yes,No,Yes,No,No,YOBE,GULANI,NULL,BORNO,BAMA,NULL,37,173,11,18,29,14,27,41,23,16,39,29,23,52,5,7,12,6,32,0,0,12,0,0,0,0,0,0,09/30/2014,10/10/2014,No,YOBE,NULL,NULL,Place of origin,House damaged/destroyed,None,None,None,>75%,<75%,<50%,<25%,<75%,Plastic sheeting,Kitchen sets,Bucket/Jerry Can,Off-site (>10 mn),<50 %,No,Spring,Spring,5 - 10 ltr,No,Odor/smell,Yes,Not so good (Not hygienic),3,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Irregular,Cultivated,No,No,No,No,No,No,Fever,Skin disease,Malaria,No,No,None,None,Yes,Off-site,<5 km,<25%,Fishing,0,No,Yes,Yes,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Local Leader,Other relief assistance,No,5165
Nigeria,14,12/13/2016,GM,GOMBE,GM11,YALMALTU/ DEBA,GM1103,GWANI / SHINGA / WADE,HC0993,GWANI,11.51984,10.44035,Host Communities,Host Communities,Host Communities,NULL,7/3/2016,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,BORNO,DAMBOA,DAMBOA,YOBE,GULANI,BULARAFA,20,134,3,2,5,14,13,27,17,19,36,26,37,63,2,1,3,9,12,0,0,3,0,0,0,0,0,0,7/3/2014,2/6/2014,No,BORNO,DAMBOA,DAMBOA,Place of origin,House damaged/destroyed,None,None,None,>75%,<50%,>75%,<50%,<50%,Mosquito nets,Soap,Bucket/Jerry Can,On-site (<10 mn),>50 %,Yes,Lake/dam,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),20,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Distribution,No,No,No,No,No,No,Cough,Malaria,Malnutrition,Yes,Yes,Off-site (<3 km),Government,Yes,On-site,<1 km,>75%,Fishing,0,Yes,Yes,No,Yes,No,Self organized,None,None,None,None,None,0,0,No,No,No,No,No,Excellent,Excellent,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio/news,Situation in areas of origin,Yes,5196
Nigeria,14,12/13/2016,GM,GOMBE,GM11,YALMALTU/ DEBA,GM1103,GWANI / SHINGA / WADE,HC0994,SHINGA,11.55178,10.46595,Host Communities,Host Communities,Host Communities,NULL,9/1/2014,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,BORNO,KUKAWA,NULL,YOBE,GUJBA,BUNIYADI NORTH / SOUTH,13,86,2,3,5,5,9,14,9,10,19,20,24,44,1,3,4,4,9,0,0,4,0,0,0,0,0,0,9/1/2014,2/6/2014,No,BORNO,KUKAWA,NULL,Place of origin,House damaged/destroyed,None,None,None,>75%,<50%,<75%,None,>75%,Blankets/Mats,Soap,Bucket/Jerry Can,On-site (<10 mn),<50 %,Yes,Unprotected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),13,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Distribution,No,No,No,No,No,No,Fever,Cough,Malaria,Yes,Yes,Off-site (>3 km),Government,Yes,On-site,<1 km,>75%,Farming,13,Yes,Yes,Yes,Yes,No,Local Authorities,None,None,None,None,None,0,0,No,Yes,No,No,No,Excellent,Excellent,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio/news,Situation in areas of origin,Yes,5213
Nigeria,14,12/13/2016,GM,GOMBE,GM11,YALMALTU/ DEBA,GM1104,HINNA,HC0995,DADIN KOWA,11.49359,10.28216,Host Communities,Host Communities,Host Communities,NULL,3/6/2013,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,YOBE,GULANI,BULARAFA,BORNO,GWOZA,NULL,9,73,2,3,5,6,7,13,10,9,19,13,21,34,1,1,2,5,12,1,0,2,7,0,0,2,0,0,3/6/2013,9/7/2014,No,YOBE,GULANI,BULARAFA,Place of origin,House damaged/destroyed,None,None,None,>75%,<50%,>75%,None,<50%,Kitchen sets,Mosquito nets,Blankets/Mats,On-site (<10 mn),>50 %,Yes,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),9,No,No,No,Burning,0,Yes,Yes but no soap/water inside,Yes,Yes,No,No,"Yes, on site",Yes,Irregular,Distribution,Yes,No,No,Yes,Yes,Yes,Malaria,Fever,Cough,Yes,Yes,Off-site (>3 km),Government,Yes,On-site,<1 km,>75%,Farming,9,Yes,Yes,Yes,Yes,No,Police,None,None,None,None,None,0,0,Yes,Yes,No,No,No,Excellent,Excellent,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio/news,Situation in areas of origin,Yes,5204
Nigeria,14,12/13/2016,GM,GOMBE,GM11,YALMALTU/ DEBA,GM1104,HINNA,HC0996,TASHAN HINNA,11.52068,10.30679,Host Communities,Host Communities,Host Communities,NULL,8/1/2013,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,BORNO,GWOZA,NULL,YOBE,GUJBA,NULL,19,126,3,4,7,10,12,22,19,17,36,27,33,60,1,0,1,5,10,1,0,1,0,0,6,0,0,0,8/1/2013,5/3/2014,No,BORNO,GWOZA,NULL,Place of origin,House damaged/destroyed,None,None,None,>75%,<50%,>75%,None,>75%,Blankets/Mats,Kitchen sets,Soap,On-site (<10 mn),>50 %,Yes,Lake/dam,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),19,No,No,No,Burning,0,Yes,Yes but no soap/water inside,Yes,Yes,No,No,"Yes, on site",Yes,Irregular,Distribution,Yes,No,Yes,Yes,Yes,Yes,Fever,Cough,Malaria,Yes,Yes,Off-site (>3 km),Government,Yes,On-site,<1 km,>75%,Farming,19,Yes,Yes,Yes,Yes,No,Police,None,None,None,None,None,0,0,Yes,Yes,No,No,No,Excellent,Excellent,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio/news,Situation in areas of origin,Yes,5198
Nigeria,14,12/13/2016,GM,GOMBE,GM01,AKKO,GM0103,KALSHINGI,HC1019,TABRA,11.20579,10.25828,Host Communities,Host Communities,Host Communities,NULL,09/17/2014,Unknown,NULL,Yes,NULL,Public/Government,Host family house,No,N/A,,,No,NULL,,,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,YOBE,POTISKUM,NULL,BORNO,BAMA,ANDARA / AJIRI /WULBA,68,322,9,16,25,28,46,74,36,29,65,66,79,145,5,8,13,9,37,0,0,13,0,0,0,0,0,0,09/18/2014,10/15/2014,No,YOBE,POTISKUM,NULL,Place of origin,House damaged/destroyed,None,None,<50%,>75%,<75%,None,None,<75%,Blankets/Mats,Kitchen sets,Hygiene kits,On-site (<10 mn),>50 %,No,Piped water supply,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),6,No,No,No,Burning,0,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",No,Irregular,Cultivated,No,No,No,No,No,No,Malaria,Fever,Cough,Yes,Yes,On-site (<3 km),Local clinic,Yes,Off-site,<2 km,<50%,Farming,5,Yes,Yes,Yes,Yes,No,Local Authorities,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Local Leader,Other relief assistance,No,5202
Nigeria,14,12/13/2016,GM,GOMBE,GM04,DUKKU,GM0405,LAFIYA,HC1023,ANGUWAN HAKIMI,10.68168,10.97326,Host Communities,Host Communities,Host Communities,NULL,11/4/2015,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,YOBE,FIKA,GADAKA/SHEMBIRE,ADAMAWA,MUBI NORTH,SABON LAYI,17,85,3,0,3,10,2,12,15,4,19,20,22,42,7,2,9,3,4,0,0,9,0,0,0,0,0,0,11/4/2015,06/17/2016,No,BORNO,MAIDUGURI M. C.,BOLORI  I,Place of origin,Lack of safety,None,None,None,>75%,<50%,<50%,None,<25%,Hygiene kits,Blankets/Mats,Mosquito nets,On-site (<10 mn),>50 %,No,Unprotected well,Hand pumps,10 - 15 ltr,No,Taste,Yes,Not so good (Not hygienic),4,No,No,No,Garbage pit,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Distribution,No,No,No,No,No,No,Malnutrition,Cough,Skin disease,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,>75%,Farming,0,Yes,Yes,Yes,Yes,Yes,Community Leaders,Alcohol/drug-related disturbance,None,Other forms of exploitation (forced labor/forced begging),Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio/news,Safety and Security,No,5221
Nigeria,14,12/13/2016,GM,GOMBE,GM03,BILLIRI,GM0309,TODI,HC1028,SHELA,11.09895,9.73225,Host Communities,Host Communities,Host Communities,NULL,02/23/2015,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,BORNO,MAIDUGURI M. C.,NULL,ADAMAWA,MADAGALI,MADAGALI,5,41,0,0,0,2,1,3,8,10,18,9,11,20,0,0,0,0,2,0,0,0,0,0,0,2,0,0,9/6/2015,07/16/2015,No,BORNO,MAIDUGURI M. C.,NULL,Place of origin,No livelihood,None,None,None,<75%,<50%,<75%,None,<75%,Blankets/Mats,Kitchen sets,Bucket/Jerry Can,On-site (<10 mn),<50 %,No,Unprotected well,Hand pumps,5 - 10 ltr,No,Taste,Yes,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Host community donation,No,No,No,No,No,No,Fever,Cough,Diarrhea,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<50%,Farming,2,Yes,No,Yes,No,No,None,None,None,None,None,None,0,0,Yes,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Local Leader,Situation in areas of origin,No,5273
Nigeria,14,12/13/2016,BA,BAUCHI,BA03,BOGORO,BA0302,"BOGORO ""B""",HC1058,GOBIYAN KASUWA,9.71363,9.64248,Host Communities,Host Communities,Host Communities,NULL,03/17/2015,Unknown,NULL,Yes,NULL,Public/Government,Host family house,Yes,Yes,,,No,NULL,,,Yes,No,Yes,No,Yes,No,No,Yes,Yes,TARABA,IBI,DAMPAR I,ADAMAWA,MADAGALI,GULAK,15,63,2,4,6,3,5,8,7,6,13,17,15,32,2,2,4,1,7,0,0,4,0,0,0,1,0,0,03/17/2015,02/19/2016,No,ADAMAWA,MADAGALI,GULAK,"None, stay here",Lack of safety,None,None,None,>75%,<50%,<50%,None,<75%,Blankets/Mats,Plastic sheeting,Bucket/Jerry Can,On-site (<10 mn),<50 %,No,Ponds/canals,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Burning,0,No,Yes but no soap/water inside,No,No,Yes,No,No,Yes,Never,Cultivated,No,No,No,No,No,No,Fever,Malaria,Malnutrition,No,Yes,Off-site (<3 km),Government,Yes,On-site,<2 km,<50%,Farming,5,Yes,Yes,Yes,No,No,None,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio/news,Distribution,No,5297
Nigeria,14,12/13/2016,BA,BAUCHI,BA04,DAMBAM,BA0406,DAGAUDA,HC1069,ANGWAR GABAR,10.86432,11.70636,Host Communities,Host Communities,Host Communities,NULL,3/9/2014,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,YOBE,GUJBA,GUJBA,NULL,NULL,NULL,18,145,5,3,8,10,17,27,20,32,52,28,20,48,8,2,10,3,8,0,0,10,2,3,4,2,2,1,3/9/2014,1/10/2015,No,YOBE,GUJBA,GUJBA,Place of origin,Basic infrastructures damaged/flooded,None,None,<50%,<75%,<50%,<25%,None,<75%,Blankets/Mats,Kitchen sets,Soap,On-site (<10 mn),>50 %,No,Unprotected well,Protected well,<5 ltr,No,Odor/smell,Yes,Not so good (Not hygienic),47,No,No,No,Burning,0,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",No,Irregular,Host community donation,No,No,No,No,No,No,Fever,Skin disease,Malnutrition,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<25%,Petty trade,0,Yes,Yes,Yes,Yes,No,Local Authorities,None,None,None,None,Non-affected groups are given humanitarian assistance,0,0,Yes,No,No,No,No,Excellent,Excellent,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Authorities,Other relief assistance,No,5289
Nigeria,14,12/13/2016,BA,BAUCHI,BA04,DAMBAM,BA0407,GARGAWA,HC1073,ZAURE,10.78439,11.72427,Host Communities,Host Communities,Host Communities,NULL,03/15/2014,Unknown,NULL,Yes,NULL,Public/Government,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,YOBE,GUJBA,NULL,BORNO,KUKAWA,BAGA,28,84,6,5,11,16,7,23,13,5,18,8,7,15,7,10,17,11,12,0,0,17,2,3,1,2,1,2,5/3/2014,1/9/2015,No,YOBE,GUJBA,BUNIGARI/LAWANTI,Place of origin,Lack of safety,None,None,None,>75%,<50%,<25%,<25%,<75%,Blankets/Mats,Plastic sheeting,Hygiene kits,On-site (<10 mn),<50 %,No,Unprotected well,Water truck,5 - 10 ltr,No,Suspended solids,Yes,Good (Hygienic),14,No,Yes,Yes,Burning,0,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",No,Irregular,Distribution,No,No,No,Yes,No,No,Malaria,Skin disease,Fever,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<75%,Farming,0,No,Yes,Yes,Yes,No,Community Leaders,None,None,None,None,Assistance did not respond to the actual need,0,0,Yes,No,No,No,No,Excellent,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Local Leader,Other relief assistance,Yes,5281
Nigeria,14,12/13/2016,YB,YOBE,YB04,FIKA,YB0404,GUDI / DOZI / GODO WOLI,HC1085,BABAJI,11.22869,11.31223,Host Communities,Host Communities,Host Communities,NULL,1/1/2014,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,No,No,Yes,No,YOBE,GULANI,BARA,YOBE,GULANI,BARA,46,234,12,21,33,11,25,36,35,49,84,28,31,59,5,17,22,20,59,0,0,22,0,0,7,0,0,0,1/1/2014,1/1/2014,No,YOBE,GULANI,BARA,Place of origin,Lack of safety,None,<50%,<25%,<50%,<25%,<25%,None,<25%,Blankets/Mats,Mosquito nets,Hygiene kits,On-site (<10 mn),<50 %,No,Hand pumps,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Burning,0,No,Yes but no soap/water inside,No,No,Yes,No,No,No,Never,Cultivated,Yes,No,No,No,No,No,Cough,Malnutrition,Skin disease,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<75%,Farming,0,No,Yes,Yes,No,No,None,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Local Leader,Safety and Security,No,5331
